Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
2/14/2017 0:00,23.411,-96.234,4.338,1465.8,4.297906467,-1989
2/14/2017 8:00,23.402,-96.24,4.337,1468.8,2.79885691,-2028
2/14/2017 16:00,23.404,-96.248,4.337,1468.5,1.454647724,-2076
2/15/2017 0:00,23.404,-96.248,4.341,1467.3,2.355185768,-2076
2/15/2017 8:00,23.395,-96.238,4.321,1465.9,1.814745161,-2077
2/15/2017 16:00,23.397,-96.254,4.341,1467.7,1.381918956,-2133
2/16/2017 0:00,23.4,-96.244,4.348,1466.4,1.671406593,-2066
2/16/2017 8:00,23.394,-96.246,4.313,1464.3,3.131293662,-2118
2/16/2017 16:00,23.391,-96.259,4.336,1466.8,3.615812495,-2216
2/17/2017 0:00,23.399,-96.265,4.335,1467.3,1.310343466,-2221
2/17/2017 8:00,23.386,-96.264,4.342,1467.2,3.306055051,-2246
2/17/2017 16:00,23.385,-96.275,4.324,1464.7,0.924391692,-2307
2/18/2017 0:00,23.383,-96.268,4.325,1465.2,2.065962246,-2273
2/18/2017 8:00,23.377,-96.267,4.339,1465.8,2.480181445,-2277
2/18/2017 16:00,23.383,-96.282,4.328,1466.3,1.989195817,-2319
2/19/2017 0:00,23.381,-96.278,4.328,1466.9,1.851296843,-2309
2/19/2017 8:00,23.374,-96.28,4.342,1467.8,3.316157415,-2321
2/19/2017 16:00,23.367,-96.29,4.34,1467.4,3.289376841,-2326
2/20/2017 0:00,23.379,-96.298,4.331,1466.5,1.717236151,-2321
2/20/2017 8:00,23.375,-96.295,4.33,1465.8,1.982044399,-2325
2/20/2017 16:00,23.372,-96.307,4.345,1467.4,3.763787986,-2312
2/21/2017 0:00,23.371,-96.316,4.331,1467,2.57437371,-2285
2/21/2017 8:00,23.373,-96.321,4.316,1467.1,0.906200861,-2251
2/21/2017 16:00,23.373,-96.321,4.332,1466.3,1.756502206,-2251
2/22/2017 0:00,23.366,-96.327,4.33,1467,3.606715958,-2261
2/22/2017 8:00,23.372,-96.341,4.321,1467.6,3.709838271,-2253
2/22/2017 16:00,23.372,-96.347,4.32,1466.6,2.006638981,-2262
2/23/2017 0:00,23.367,-96.351,4.335,1467.8,2.552743622,-2264
2/23/2017 8:00,23.363,-96.357,4.325,1465.9,3.914856319,-2264
2/23/2017 16:00,23.362,-96.372,4.315,1466.9,4.244148914,-2264
2/24/2017 0:00,23.354,-96.379,4.318,1466.4,3.472635886,-2249
2/24/2017 8:00,23.354,-96.39,4.317,1466.4,3.971599174,-2223
2/24/2017 16:00,23.351,-96.401,4.311,1464.3,3.289376841,-2205
2/25/2017 0:00,23.349,-96.408,4.315,1466.5,3.328663395,-2206
2/25/2017 8:00,23.345,-96.419,4.314,1465.7,2.934825378,-2196
2/25/2017 16:00,23.345,-96.424,4.318,1465,2.328196727,-2192
2/26/2017 0:00,23.343,-96.432,4.31,1464.3,4.01758634,-2191
2/26/2017 8:00,23.342,-96.446,4.311,1465.3,3.914715826,-2208
2/26/2017 16:00,23.339,-96.453,4.307,1464.3,4.008515935,-2211
2/27/2017 0:00,23.331,-96.465,4.307,1464.5,4.653525545,-2221
2/27/2017 8:00,23.33,-96.478,4.305,1464,3.772002121,-2219
2/27/2017 16:00,23.325,-96.485,4.306,1465.8,3.297347419,-2219
2/28/2017 0:00,23.319,-96.492,4.303,1465.6,4.168752811,-2220
2/28/2017 8:00,23.313,-96.505,4.292,1464.5,4.034414456,-2201
2/28/2017 16:00,23.313,-96.514,4.306,1464.9,3.319036005,-2181
3/1/2017 0:00,23.309,-96.523,4.294,1463.9,3.608891797,-2175
3/1/2017 8:00,23.307,-96.533,4.294,1465.3,2.027140844,-2173
3/1/2017 16:00,23.306,-96.534,4.3,1465.6,2.065526567,-2164
3/2/2017 0:00,23.299,-96.542,4.294,1463.5,2.473155879,-2161
3/2/2017 8:00,23.301,-96.547,4.294,1464.2,2.120589541,-2149
3/2/2017 16:00,23.299,-96.553,4.297,1464.1,2.547508587,-2146
3/3/2017 0:00,23.291,-96.556,4.297,1463.6,2.404100663,-2146
3/3/2017 8:00,23.291,-96.564,4.292,1463.8,0.988433103,-2134
3/3/2017 16:00,23.292,-96.562,4.299,1463.7,2.054312537,-2136
3/4/2017 0:00,23.281,-96.567,4.298,1463.8,3.350373114,-2143
3/4/2017 8:00,23.281,-96.577,4.292,1463.8,0.93236259,-2137
3/4/2017 16:00,23.284,-96.571,4.293,1463.7,1.092245394,-2131
3/5/2017 0:00,23.278,-96.572,4.297,1464.5,2.758568469,-2148
3/5/2017 8:00,23.272,-96.58,4.298,1464.1,2.101547049,-2154
3/5/2017 16:00,23.277,-96.584,4.293,1462,1.58492902,-2143
3/6/2017 0:00,23.278,-96.574,4.298,1465.2,0.357351368,-2148
3/6/2017 8:00,23.276,-96.582,4.299,1464.8,3.623106402,-2145
3/6/2017 16:00,23.279,-96.595,4.297,1463.7,2.724261368,-2136
3/7/2017 0:00,23.284,-96.595,4.298,1464.5,1.954788991,-2111
3/7/2017 8:00,23.289,-96.596,4.291,1463,2.600999808,-2088
3/7/2017 16:00,23.286,-96.609,4.284,1463.5,3.581131106,-2057
3/8/2017 0:00,23.297,-96.615,4.298,1463.3,2.325962167,-1998
3/8/2017 8:00,23.298,-96.606,4.292,1464.2,1.025914226,-2032
3/8/2017 16:00,23.292,-96.614,4.282,1462.5,3.241681662,-2010
3/9/2017 0:00,23.303,-96.624,4.294,1464.1,3.414747428,-1951
3/9/2017 8:00,23.309,-96.613,4.294,1464.2,0.522398315,-1971
3/9/2017 16:00,23.303,-96.621,4.285,1462.9,1.517432041,-1951
3/10/2017 0:00,23.308,-96.621,4.29,1464.2,2.131900561,-1941
3/10/2017 8:00,23.314,-96.618,4.294,1464.7,0.687313611,-1946
3/10/2017 16:00,23.308,-96.625,4.294,1463.5,2.303128307,-1929
3/11/2017 0:00,23.318,-96.63,4.283,1463.4,2.730952215,-1903
3/11/2017 8:00,23.322,-96.621,4.294,1465.1,1.508509198,-1926
3/11/2017 16:00,23.311,-96.629,4.294,1463.8,2.359745749,-1921
3/12/2017 0:00,23.326,-96.634,4.282,1461.9,2.302172887,-1898
3/12/2017 8:00,23.322,-96.625,4.288,1463.4,1.322459829,-1913
3/12/2017 16:00,23.321,-96.629,4.3,1466,2.700703612,-1913
3/13/2017 0:00,23.326,-96.639,4.285,1462.9,2.988394218,-1891
3/13/2017 8:00,23.336,-96.634,4.285,1464,2.180481598,-1910
3/13/2017 16:00,23.333,-96.63,4.3,1464.2,1.255428214,-1911
3/14/2017 0:00,23.338,-96.641,4.29,1463.9,4.646245796,-1910
3/14/2017 8:00,23.356,-96.64,4.283,1463.4,3.256086608,-1918
3/14/2017 16:00,23.354,-96.634,4.286,1465.2,1.013163363,-1928
3/15/2017 0:00,23.359,-96.636,4.297,1463.7,3.773075668,-1930
3/15/2017 8:00,23.371,-96.643,4.286,1463.1,4.597934319,-1915
3/15/2017 16:00,23.383,-96.637,4.286,1464.7,3.832075156,-1947
3/16/2017 0:00,23.387,-96.63,4.296,1465.7,3.108456208,-1960
3/16/2017 8:00,23.399,-96.64,4.284,1464,5.785257125,-1955
3/16/2017 16:00,23.417,-96.633,4.286,1464.2,5.31978383,-1976
3/17/2017 0:00,23.422,-96.624,4.288,1465.5,3.269571837,-1997
3/17/2017 8:00,23.432,-96.625,4.3,1465.2,4.599913043,-1987
3/17/2017 16:00,23.445,-96.619,4.288,1465.1,5.662684876,-2005
3/18/2017 0:00,23.46,-96.615,4.292,1464.5,5.318966065,-1998
3/18/2017 8:00,23.471,-96.61,4.299,1466.6,4.75688974,-1989
3/18/2017 16:00,23.484,-96.607,4.289,1464.1,5.262166854,-1976
3/19/2017 0:00,23.497,-96.6,4.293,1465,5.016383159,-1971
3/19/2017 8:00,23.506,-96.593,4.294,1465.7,3.832727488,-1963
3/19/2017 16:00,23.516,-96.593,4.289,1464.6,5.721197427,-1950
3/20/2017 0:00,23.534,-96.582,4.291,1464.6,5.670317451,-1950
3/20/2017 8:00,23.539,-96.574,4.289,1464.1,3.791477285,-1961
3/20/2017 16:00,23.545,-96.564,4.287,1464.7,3.843032657,-1975
3/21/2017 0:00,23.554,-96.559,4.291,1463.8,4.138852498,-1968
3/21/2017 8:00,23.558,-96.546,4.289,1465,4.925403537,-1972
3/21/2017 16:00,23.558,-96.532,4.291,1465.4,3.73202358,-1978
3/22/2017 0:00,23.552,-96.526,4.292,1466.4,2.525490051,-1984
3/22/2017 8:00,23.553,-96.518,4.298,1466.1,3.709460877,-1985
3/22/2017 16:00,23.546,-96.506,4.312,1466.9,6.654697589,-1995
3/23/2017 0:00,23.54,-96.484,4.306,1467,7.927805497,-2030
3/23/2017 8:00,23.517,-96.474,4.304,1468,6.681691403,-2005
3/23/2017 16:00,23.51,-96.464,4.326,1469.1,6.375303914,-2028
3/24/2017 0:00,23.495,-96.447,4.315,1468.3,10.32601569,-2070
3/24/2017 8:00,23.467,-96.429,4.318,1472.1,7.464650025,-2130
3/24/2017 16:00,23.458,-96.435,4.316,1467.8,2.640018939,-2156
3/25/2017 0:00,23.454,-96.429,4.314,1467.1,5.40378571,-2160
3/25/2017 8:00,23.439,-96.412,4.316,1467.5,6.838318507,-2160
3/25/2017 16:00,23.422,-96.412,4.318,1468.1,3.453983208,-2166
3/26/2017 0:00,23.422,-96.417,4.312,1467.9,1.282497563,-2171
3/26/2017 8:00,23.421,-96.405,4.312,1467.5,3.234594256,-2164
3/26/2017 16:00,23.412,-96.403,4.313,1468,2.777138815,-2173
3/27/2017 0:00,23.407,-96.401,4.318,1467.6,0.726154254,-2178
3/27/2017 8:00,23.408,-96.404,4.315,1468.3,0.920217366,-2178
3/27/2017 16:00,23.407,-96.396,4.314,1467.1,2.604323329,-2179
3/28/2017 0:00,23.399,-96.393,4.312,1468.3,1.041201229,-2192
3/28/2017 8:00,23.402,-96.396,4.324,1468.3,1.626898891,-2184
3/28/2017 16:00,23.407,-96.396,4.313,1468.7,1.836355085,-2179
3/29/2017 0:00,23.404,-96.386,4.32,1469.1,1.402925515,-2199
3/29/2017 8:00,23.401,-96.392,4.318,1469.2,1.125877436,-2187
3/29/2017 16:00,23.405,-96.392,4.318,1468.5,0.97867257,-2181
3/30/2017 0:00,23.406,-96.391,4.313,1468.7,0.59405387,-2186
3/30/2017 8:00,23.404,-96.39,4.318,1469.2,0.158113883,-2192
3/30/2017 16:00,23.406,-96.392,4.324,1468.6,1.921067412,-2181
3/31/2017 0:00,23.413,-96.392,4.315,1469.2,1.051522705,-2171
3/31/2017 8:00,23.409,-96.387,4.327,1469.2,0.95131488,-2186
3/31/2017 16:00,23.41,-96.388,4.324,1469.1,1.046900186,-2181
4/1/2017 0:00,23.413,-96.392,4.325,1469.4,1.113058848,-2171
4/1/2017 8:00,23.415,-96.391,4.323,1469.5,0.778781099,-2175
4/1/2017 16:00,23.412,-96.387,4.325,1469.8,1.025524256,-2186
4/2/2017 0:00,23.41,-96.394,4.32,1468.9,1.927537289,-2176
4/2/2017 8:00,23.42,-96.394,4.326,1469.8,2.129812198,-2167
4/2/2017 16:00,23.418,-96.385,4.33,1470.3,1.463728117,-2175
4/3/2017 0:00,23.414,-96.389,4.318,1469.1,1.61993827,-2175
4/3/2017 8:00,23.416,-96.394,4.327,1470,1.61644672,-2171
4/3/2017 16:00,23.422,-96.392,4.328,1471.1,1.025524256,-2163
4/4/2017 0:00,23.418,-96.389,4.327,1469.6,2.610938529,-2170
4/4/2017 8:00,23.414,-96.404,4.319,1468.7,2.724151244,-2169
4/4/2017 16:00,23.421,-96.404,4.337,1470.9,0.578705452,-2163
4/5/2017 0:00,23.411,-96.403,4.33,1469.1,2.873081969,-2173
4/5/2017 8:00,23.407,-96.41,4.318,1467.4,1.746138597,-2179
4/5/2017 16:00,23.409,-96.413,4.331,1468.1,0.408044115,-2178
4/6/2017 0:00,23.409,-96.409,4.335,1471.1,1.119732111,-2175
4/6/2017 8:00,23.403,-96.411,4.322,1470.6,2.55415348,-2182
4/6/2017 16:00,23.403,-96.422,4.323,1471.9,2.062474242,-2189
4/7/2017 0:00,23.408,-96.421,4.337,1469.2,0.170880075,-2187
4/7/2017 8:00,23.402,-96.423,4.319,1470,3.418844834,-2189
4/7/2017 16:00,23.4,-96.439,4.325,1469.1,3.720215048,-2197
4/8/2017 0:00,23.402,-96.444,4.322,1471.1,0.545618915,-2194
4/8/2017 8:00,23.399,-96.442,4.327,1469.2,2.257542912,-2196
4/8/2017 16:00,23.393,-96.452,4.327,1469.5,3.855645212,-2195
4/9/2017 0:00,23.403,-96.463,4.327,1470.4,3.435127363,-2196
4/9/2017 8:00,23.408,-96.463,4.325,1469.6,1.690266251,-2198
4/9/2017 16:00,23.396,-96.469,4.326,1471.1,4.563726547,-2199
4/10/2017 0:00,23.404,-96.489,4.326,1470.2,4.334016613,-2189
4/10/2017 8:00,23.41,-96.488,4.324,1470.6,1.400714104,-2184
4/10/2017 16:00,23.409,-96.495,4.323,1469.6,5.100794056,-2180
4/11/2017 0:00,23.409,-96.517,4.324,1470.4,4.311577438,-2192
4/11/2017 8:00,23.419,-96.516,4.325,1468.7,1.768219443,-2185
4/11/2017 16:00,23.418,-96.519,4.312,1468.3,3.197889929,-2184
4/12/2017 0:00,23.427,-96.532,4.327,1470.6,4.631684359,-2169
4/12/2017 8:00,23.435,-96.538,4.325,1469.9,5.420747181,-2160
4/12/2017 16:00,23.449,-96.55,4.322,1469.6,3.801105102,-2144
4/13/2017 0:00,23.454,-96.545,4.307,1469.2,2.884024965,-2144
4/13/2017 8:00,23.464,-96.555,4.331,1469.9,4.589172039,-2120
4/13/2017 16:00,23.471,-96.563,4.316,1468.1,6.495536929,-2106
4/14/2017 0:00,23.497,-96.563,4.316,1467.6,6.482815746,-2063
4/14/2017 8:00,23.504,-96.557,4.327,1468.7,3.420058479,-2070
4/14/2017 16:00,23.514,-96.562,4.318,1468.8,4.210961885,-2037
4/15/2017 0:00,23.525,-96.557,4.325,1469.4,5.317866113,-2026
4/15/2017 8:00,23.541,-96.554,4.318,1469.5,5.631571717,-2000
4/15/2017 16:00,23.545,-96.534,4.333,1473.1,5.74429282,-1994
4/16/2017 0:00,23.558,-96.528,4.33,1469.9,5.017907931,-1979
4/16/2017 8:00,23.567,-96.518,4.333,1471.1,5.671014019,-1966
4/16/2017 16:00,23.574,-96.5,4.346,1472.9,7.943330536,-1975
4/17/2017 0:00,23.564,-96.473,4.353,1472,10.38087665,-2014
4/17/2017 8:00,23.551,-96.448,4.354,1473.1,10.74841384,-2043
4/17/2017 16:00,23.535,-96.421,4.371,1475.6,9.472169762,-2093
4/18/2017 0:00,23.519,-96.406,4.376,1475.3,11.46642054,-2107
4/18/2017 8:00,23.484,-96.388,4.377,1475.2,10.55250681,-2133
4/18/2017 16:00,23.465,-96.408,4.379,1477,7.184260574,-2137
4/19/2017 0:00,23.458,-96.417,4.386,1475.2,3.385276946,-2149
4/19/2017 8:00,23.448,-96.415,4.374,1475.5,6.995977416,-2156
4/19/2017 16:00,23.434,-96.447,4.364,1474.7,11.08406063,-2174
4/20/2017 0:00,23.45,-96.477,4.374,1475.8,11.19208649,-2187
4/20/2017 8:00,23.481,-96.485,4.389,1475.9,7.886494785,-2082
4/20/2017 16:00,23.491,-96.476,4.361,1474.5,4.105337989,-2047
4/21/2017 0:00,23.501,-96.477,4.368,1473.8,8.273481734,-2019
4/21/2017 8:00,23.534,-96.474,4.375,1475.7,11.43695764,-2051
4/21/2017 16:00,23.545,-96.433,4.359,1475.2,12.15664427,-2073
4/22/2017 0:00,23.525,-96.406,4.376,1475.7,10.11769242,-2109
4/22/2017 8:00,23.51,-96.39,4.414,1479.7,10.4340069,-2114
4/22/2017 16:00,23.491,-96.36,4.376,1476.3,11.32892316,-2145
4/23/2017 0:00,23.465,-96.35,4.378,1476.9,11.26634368,-2152
4/23/2017 8:00,23.433,-96.356,4.415,1478.2,11.96448912,-2195
4/23/2017 16:00,23.405,-96.367,4.409,1478.6,8.76196325,-2221
4/24/2017 0:00,23.394,-96.382,4.417,1478.3,4.981977519,-2220
4/24/2017 8:00,23.393,-96.392,4.388,1477.6,6.519877299,-2197
4/24/2017 16:00,23.39,-96.419,4.398,1477.6,9.708398426,-2185
4/25/2017 0:00,23.409,-96.444,4.409,1475.4,9.889155677,-2189
4/25/2017 8:00,23.438,-96.439,4.4,1478.3,8.735090154,-2179
4/25/2017 16:00,23.445,-96.415,4.371,1474.9,6.692660159,-2159
4/26/2017 0:00,23.459,-96.408,4.389,1476.8,9.098857071,-2140
4/26/2017 8:00,23.458,-96.366,4.369,1475.2,11.89146332,-2143
4/26/2017 16:00,23.431,-96.348,4.379,1476.4,12.13188361,-2200
4/27/2017 0:00,23.403,-96.332,4.405,1477.1,16.07046981,-2245
4/27/2017 8:00,23.351,-96.322,4.386,1478.9,15.84245562,-2289
4/27/2017 16:00,23.327,-96.366,4.395,1478,8.825247872,-2261
4/28/2017 0:00,23.332,-96.367,4.407,1479.1,5.15050483,-2252
4/28/2017 8:00,23.307,-96.385,4.399,1482.4,12.5365386,-2226
4/28/2017 16:00,23.296,-96.426,4.394,1478,12.26669067,-2201
4/29/2017 0:00,23.327,-96.451,4.398,1478.6,11.25917404,-2206
4/29/2017 8:00,23.354,-96.421,4.391,1479.1,14.40740088,-2190
4/29/2017 16:00,23.346,-96.372,4.417,1480.4,15.25131142,-2250
4/30/2017 0:00,23.295,-96.364,4.403,1480.3,12.16427967,-2291
4/30/2017 8:00,23.285,-96.39,4.408,1479.3,4.522001769,-2239
4/30/2017 16:00,23.281,-96.385,4.391,1476.4,8.046179217,-2253
5/1/2017 0:00,23.245,-96.378,4.372,1474.6,11.81135047,-2281
5/1/2017 8:00,23.229,-96.421,4.389,1477.5,11.37281408,-2136
5/1/2017 16:00,23.252,-96.441,4.417,1481.6,4.363312962,-2149
5/2/2017 0:00,23.252,-96.417,4.405,1476.5,5.400490718,-2135
5/2/2017 8:00,23.23,-96.422,4.366,1475.6,4.549637348,-2136
5/2/2017 16:00,23.231,-96.43,4.4,1477.2,4.760042017,-2128
5/3/2017 0:00,23.216,-96.401,4.376,1479.4,13.47712877,-2193
5/3/2017 8:00,23.171,-96.391,4.383,1469.9,16.85995255,-2215
5/3/2017 16:00,23.132,-96.429,4.378,1478.5,15.93517493,-2204
5/4/2017 0:00,23.135,-96.472,4.383,1474.7,9.668841709,-2111
5/4/2017 8:00,23.155,-96.477,4.406,1476.6,3.162419959,-2027
5/4/2017 16:00,23.149,-96.464,4.378,1473.3,2.951779125,-2091
5/5/2017 0:00,23.14,-96.474,4.378,1475,2.260022124,-2097
5/5/2017 8:00,23.138,-96.463,4.389,1478.8,6.767045145,-2118
5/5/2017 16:00,23.11,-96.453,4.384,1475.2,11.86890475,-2229
5/6/2017 0:00,23.077,-96.455,4.379,1473.3,10.94603581,-2283
5/6/2017 8:00,23.065,-96.49,4.374,1472.6,7.11840572,-2234
5/6/2017 16:00,23.061,-96.492,4.376,1470.4,6.752095971,-2231
5/7/2017 0:00,23.051,-96.525,4.361,1473.2,7.041022653,-2197
5/7/2017 8:00,23.062,-96.531,4.359,1472.4,4.249258759,-2212
5/7/2017 16:00,23.071,-96.535,4.376,1472.8,3.014050431,-2176
5/8/2017 0:00,23.06,-96.515,4.376,1473.1,3.492062428,-2178
5/8/2017 8:00,23.058,-96.522,4.361,1471.9,5.642871609,-2190
5/8/2017 16:00,23.03,-96.516,4.369,1471.5,8.82621663,-2206
5/9/2017 0:00,23.014,-96.538,4.368,1472.5,8.765500556,-2184
5/9/2017 8:00,23.01,-96.56,4.37,1471.7,3.40812265,-2101
5/9/2017 16:00,23.018,-96.557,4.361,1470.7,1.248118584,-2127
5/10/2017 0:00,23.016,-96.563,4.357,1467.1,4.172001918,-2108
5/10/2017 8:00,23.001,-96.571,4.371,1472.3,4.100780414,-2049
5/10/2017 16:00,23.017,-96.586,4.36,1469.2,5.220239458,-2107
5/11/2017 0:00,23.028,-96.571,4.361,1472.4,6.719538675,-2140
5/11/2017 8:00,22.999,-96.553,4.362,1472,8.360053828,-2107
5/11/2017 16:00,22.985,-96.571,4.365,1471.8,8.543845738,-1980
5/12/2017 0:00,22.987,-96.6,4.352,1472.3,5.013551635,-1930
5/12/2017 8:00,22.997,-96.596,4.36,1472.4,1.270983871,-1993
5/12/2017 16:00,22.986,-96.607,4.35,1470.9,4.131597754,-1924
5/13/2017 0:00,22.999,-96.619,4.352,1471.2,5.770207969,-1958
5/13/2017 8:00,23.015,-96.61,4.358,1471.9,4.700351051,-2046
5/13/2017 16:00,23.01,-96.595,4.368,1473.6,4.375225708,-2065
5/14/2017 0:00,22.995,-96.601,4.345,1470.6,3.622278289,-1966
5/14/2017 8:00,22.999,-96.612,4.356,1473.1,3.430830803,-1974
5/14/2017 16:00,23.009,-96.611,4.367,1472.6,0.680955211,-2030
5/15/2017 0:00,22.998,-96.609,4.353,1470.3,3.424762766,-1974
5/15/2017 8:00,22.993,-96.619,4.353,1473.2,2.753633963,-1940
5/15/2017 16:00,22.992,-96.623,4.359,1471.4,3.365902554,-1931
5/16/2017 0:00,23,-96.636,4.349,1470.1,3.298302594,-1913
5/16/2017 8:00,23.008,-96.63,4.355,1472.8,2.689628227,-1961
5/16/2017 16:00,23.014,-96.634,4.356,1472.3,0.990202,-1984
5/17/2017 0:00,23.003,-96.628,4.358,1472,1.146342008,-1956
5/17/2017 8:00,23.018,-96.639,4.343,1471.2,2.835365938,-1988
5/17/2017 16:00,23.016,-96.62,4.352,1473.2,2.228990803,-2030
5/18/2017 0:00,23.006,-96.64,4.356,1471.5,4.784401739,-1932
5/18/2017 8:00,23.021,-96.647,4.347,1470.1,6.702954572,-1958
5/18/2017 16:00,23.036,-96.621,4.341,1470.4,6.962083022,-2091
5/19/2017 0:00,23.019,-96.608,4.357,1471,7.12682959,-2068
5/19/2017 8:00,23.003,-96.638,4.353,1471.6,7.488711505,-1915
5/19/2017 16:00,23.036,-96.646,4.349,1470.1,8.381610824,-1982
5/20/2017 0:00,23.038,-96.611,4.354,1471.2,8.796141199,-2116
5/20/2017 8:00,23.007,-96.608,4.353,1470.8,8.089548813,-2020
5/20/2017 16:00,23.006,-96.64,4.35,1471.7,7.646934026,-1932
5/21/2017 0:00,23.021,-96.648,4.355,1472.1,2.421672975,-1958
5/21/2017 8:00,23.018,-96.637,4.338,1470.9,1.071540946,-2002
5/21/2017 16:00,23.023,-96.642,4.352,1470.1,4.12534847,-1988
5/22/2017 0:00,23.035,-96.651,4.356,1472.9,6.099483585,-1935
5/22/2017 8:00,23.055,-96.644,4.344,1469.7,6.437468447,-2029
5/22/2017 16:00,23.057,-96.624,4.345,1470.8,3.20326396,-2112
5/23/2017 0:00,23.043,-96.631,4.349,1470.1,1.436802004,-2090
5/23/2017 8:00,23.062,-96.629,4.354,1471.6,7.910309728,-2093
5/23/2017 16:00,23.068,-96.595,4.34,1469.4,6.894940174,-2078
5/24/2017 0:00,23.049,-96.593,4.344,1470.5,6.496991612,-2123
5/24/2017 8:00,23.034,-96.6,4.355,1472.8,3.137658363,-2121
5/24/2017 16:00,23.035,-96.603,4.362,1473.2,1.14061387,-2115
5/25/2017 0:00,23.037,-96.606,4.348,1471.7,0.666108099,-2110
5/25/2017 8:00,23.032,-96.603,4.348,1470.5,2.435282324,-2107
5/25/2017 16:00,23.03,-96.617,4.359,1472.5,5.379256454,-2085
5/26/2017 0:00,23.037,-96.633,4.345,1471.3,2.494794581,-2072
5/26/2017 8:00,23.04,-96.627,4.341,1471.8,4.442082845,-2094
5/26/2017 16:00,23.04,-96.608,4.355,1472.1,4.779424652,-2120
5/27/2017 0:00,23.062,-96.615,4.352,1472.5,5.230611819,-2110
5/27/2017 8:00,23.067,-96.608,4.351,1472,5.690035149,-2077
5/27/2017 16:00,23.067,-96.584,4.346,1471.7,4.992364169,-2091
5/28/2017 0:00,23.052,-96.584,4.352,1472.9,3.4505217,-2122
5/28/2017 8:00,23.049,-96.583,4.351,1471.7,2.180022936,-2136
5/28/2017 16:00,23.049,-96.573,4.35,1472.8,2.422601907,-2160
5/29/2017 0:00,23.037,-96.579,4.354,1472,5.712162463,-2147
5/29/2017 8:00,23.038,-96.603,4.354,1472.4,5.330741037,-2122
5/29/2017 16:00,23.053,-96.604,4.354,1474.3,4.712844152,-2124
5/30/2017 0:00,23.062,-96.595,4.351,1471.6,4.774693707,-2094
5/30/2017 8:00,23.072,-96.587,4.352,1472.7,3.696281916,-2083
5/30/2017 16:00,23.072,-96.577,4.353,1473.9,3.575611836,-2104
5/31/2017 0:00,23.066,-96.567,4.362,1472.3,1.726528308,-2160
5/31/2017 8:00,23.076,-96.569,4.349,1470.9,2.495135267,-2129
5/31/2017 16:00,23.071,-96.554,4.353,1472.4,4.265231529,-2194
6/1/2017 0:00,23.059,-96.553,4.361,1473.1,3.528809998,-2236
6/1/2017 8:00,23.055,-96.565,4.353,1472.1,3.322167967,-2202
6/1/2017 16:00,23.058,-96.572,4.353,1472.5,3.092733419,-2148
6/2/2017 0:00,23.064,-96.579,4.356,1473.5,4.074616546,-2119
6/2/2017 8:00,23.077,-96.581,4.357,1473.6,4.892954118,-2085
6/2/2017 16:00,23.087,-96.568,4.353,1472.4,5.87776318,-2106
6/3/2017 0:00,23.1,-96.56,4.358,1473.2,5.245045281,-2071
6/3/2017 8:00,23.11,-96.551,4.339,1471.1,5.622970745,-2046
6/3/2017 16:00,23.104,-96.528,4.364,1474.3,3.570994259,-2052
6/4/2017 0:00,23.097,-96.536,4.355,1472,2.080817147,-2088
6/4/2017 8:00,23.094,-96.532,4.348,1472.2,2.87673426,-2091
6/4/2017 16:00,23.086,-96.525,4.366,1474.4,4.131755075,-2107
6/5/2017 0:00,23.074,-96.541,4.353,1472.7,5.30465833,-2186
6/5/2017 8:00,23.079,-96.554,4.352,1472.5,4.225872691,-2178
6/5/2017 16:00,23.083,-96.563,4.361,1472.8,4.770010482,-2137
6/6/2017 0:00,23.096,-96.574,4.353,1472.7,5.884114207,-2062
6/6/2017 8:00,23.113,-96.57,4.353,1472.7,6.044170745,-2038
6/6/2017 16:00,23.123,-96.556,4.353,1473.7,5.458809394,-2014
6/7/2017 0:00,23.127,-96.544,4.352,1473.1,6.001083236,-1976
6/7/2017 8:00,23.12,-96.523,4.357,1473.3,8.280392503,-1966
6/7/2017 16:00,23.094,-96.513,4.348,1476,6.515681085,-2074
6/8/2017 0:00,23.087,-96.531,4.351,1473.3,3.659521827,-2116
6/8/2017 8:00,23.087,-96.532,4.352,1472.9,2.422932108,-2116
6/8/2017 16:00,23.074,-96.532,4.351,1472.1,5.450229353,-2163
6/9/2017 0:00,23.069,-96.557,4.356,1474.4,6.875943572,-2205
6/9/2017 8:00,23.081,-96.57,4.349,1472.2,5.678661814,-2118
6/9/2017 16:00,23.097,-96.569,4.35,1474.6,6.647352857,-2071
6/10/2017 0:00,23.115,-96.568,4.353,1474.4,6.113763162,-2038
6/10/2017 8:00,23.121,-96.547,4.359,1472.8,5.256938272,-1999
6/10/2017 16:00,23.117,-96.538,4.349,1473.6,3.149920634,-1989
6/11/2017 0:00,23.114,-96.531,4.35,1473,4.164720879,-1993
6/11/2017 8:00,23.107,-96.517,4.363,1473.9,4.65948495,-2034
6/11/2017 16:00,23.094,-96.516,4.362,1473.1,5.660830328,-2074
6/12/2017 0:00,23.078,-96.524,4.357,1472.5,6.726551866,-2130
6/12/2017 8:00,23.061,-96.527,4.353,1473.1,6.0395778,-2195
6/12/2017 16:00,23.054,-96.546,4.355,1474,6.841344897,-2238
6/13/2017 0:00,23.058,-96.565,4.358,1473.3,5.544763295,-2202
