Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m),Depth (m)
6/6/2013 8:00,26.441,-90.719,4.271,1629.5,17.67168639,-2919,-1620.55
6/6/2013 16:00,26.435,-90.77,4.298,1631.0,17.67826066,-2926,-1622.04
6/7/2013 0:00,26.387,-90.802,4.276,1628.7,19.14872581,-2939,-1619.75
6/7/2013 8:00,26.37,-90.848,4.278,1629.4,16.76772197,-2948,-1620.45
6/7/2013 16:00,26.327,-90.883,4.283,1633.3,24.63210913,-2680,-1624.33
6/8/2013 0:00,26.274,-90.928,4.268,1630.5,25.0668965,-2430,-1621.54
6/8/2013 8:00,26.228,-90.97,4.269,1627.3,21.98629801,-2371,-1618.36
6/8/2013 16:00,26.203,-91.03,4.282,1630.2,23.23802487,-2298,-1621.24
6/9/2013 0:00,26.184,-91.092,4.279,1629.9,23.61735379,-2296,-1620.94
6/9/2013 8:00,26.151,-91.156,4.263,1627.7,27.00940577,-2316,-1618.76
6/9/2013 16:00,26.126,-91.225,4.274,1601.3,21.6149439,-2346,-1592.5
6/10/2013 0:00,26.1,-91.266,4.269,1627.0,15.41801868,-2436,-1618.06
6/10/2013 8:00,26.084,-91.309,4.281,1622.0,18.25171225,-2711,-1613.09
6/10/2013 16:00,26.079,-91.361,4.271,1622.8,15.93208398,-2459,-1613.88
6/11/2013 0:00,26.047,-91.391,4.263,1636.5,16.08322418,-2412,-1627.51
6/11/2013 8:00,26.018,-91.423,4.26,1627.0,16.7383213,-2461,-1618.06
6/11/2013 16:00,25.986,-91.461,4.261,1625.7,19.64413908,-2502,-1616.77
6/12/2013 0:00,25.949,-91.497,4.263,1633.9,16.05335167,-2507,-1624.92
6/12/2013 8:00,25.939,-91.533,4.26,1625.3,9.75920591,-2470,-1616.37
6/12/2013 16:00,25.927,-91.558,4.253,1625.0,13.83208227,-2455,-1616.07
6/13/2013 0:00,25.919,-91.611,4.27,1624.6,19.75364776,-2375,-1615.67
6/13/2013 8:00,25.89,-91.643,4.252,1633.2,6.92448554,-2330,-1624.23
6/13/2013 16:00,25.893,-91.651,4.26,1613.4,7.084356005,-2219,-1604.53
6/14/2013 0:00,25.895,-91.69,4.256,1631.3,17.50826376,-2381,-1622.34
6/14/2013 8:00,25.927,-91.725,4.251,1626.1,10.9410877,-2369,-1617.17
6/14/2013 16:00,25.926,-91.734,4.25,1625.3,6.245518393,-2365,-1616.37
6/15/2013 0:00,25.912,-91.753,4.251,1626.3,13.93793385,-2386,-1617.36
6/15/2013 8:00,25.91,-91.801,4.256,1625.5,13.85299968,-2386,-1616.57
6/15/2013 16:00,25.908,-91.823,4.255,1624.8,4.004422555,-2381,-1615.87
6/16/2013 0:00,25.915,-91.833,4.242,1624.3,4.538127367,-2374,-1615.38
6/16/2013 8:00,25.914,-91.852,4.247,1625.8,9.447211229,-2386,-1616.87
6/16/2013 16:00,25.922,-91.883,4.245,1625.4,10.15047782,-2377,-1616.47
6/17/2013 0:00,25.928,-91.902,4.248,1626.9,5.744214481,-2308,-1617.96
6/17/2013 8:00,25.922,-91.917,4.256,1627.2,4.431568571,-2292,-1618.26
6/17/2013 16:00,25.929,-91.929,4.242,1623.2,4.38548743,-2306,-1614.28
6/18/2013 0:00,25.928,-91.946,4.251,1624.7,9.141843359,-2461,-1615.77
6/18/2013 8:00,25.947,-91.97,4.256,1624.1,7.42872802,-2802,-1615.18
6/18/2013 16:00,25.946,-91.978,4.253,1626.6,2.595322716,-2741,-1617.66
6/19/2013 0:00,25.946,-91.989,4.257,1627.8,6.539373059,-2719,-1618.86
6/19/2013 8:00,25.947,-92.008,4.263,1628.8,4.105569388,-2628,-1619.85
6/19/2013 16:00,25.945,-92.014,4.257,1628.8,3.470014409,-2632,-1619.85
6/20/2013 0:00,25.946,-92.032,4.255,1626.4,7.030369834,-2609,-1617.46
6/20/2013 8:00,25.942,-92.048,4.264,1628.5,4.407777218,-2680,-1619.55
6/20/2013 16:00,25.95,-92.058,4.256,1623.9,3.002815346,-2630,-1614.98
6/21/2013 0:00,25.942,-92.069,4.253,1625.4,6.7667422,-2595,-1616.47
6/21/2013 8:00,25.941,-92.09,4.259,1626.3,5.558246126,-2615,-1617.36
6/21/2013 16:00,25.938,-92.1,4.248,1628.5,3.063233586,-2538,-1619.55
6/22/2013 0:00,25.936,-92.111,4.256,1626.2,5.478923252,-2553,-1617.26
6/22/2013 8:00,25.923,-92.124,4.252,1628.4,5.791752757,-2732,-1619.45
6/22/2013 16:00,25.929,-92.141,4.251,1626.2,4.490879647,-2532,-1617.26
6/23/2013 0:00,25.923,-92.15,4.25,1627.5,6.604309199,-2430,-1618.56
6/23/2013 8:00,25.915,-92.17,4.256,1626.1,6.719002902,-2431,-1617.17
6/23/2013 16:00,25.915,-92.185,4.251,1627.2,5.167223626,-2437,-1618.26
6/24/2013 0:00,25.907,-92.202,4.248,1626.5,7.529887117,-2437,-1617.56
6/24/2013 8:00,25.909,-92.224,4.251,1625.4,6.463992574,-2416,-1616.47
6/24/2013 16:00,25.899,-92.238,4.252,1624.4,5.564350816,-2441,-1615.47
6/25/2013 0:00,25.893,-92.251,4.249,1624.6,5.27524407,-2432,-1615.67
6/25/2013 8:00,25.889,-92.268,4.249,1626.5,7.303923603,-2430,-1617.56
6/25/2013 16:00,25.881,-92.289,4.253,1626.0,7.371634825,-2458,-1617.07
6/26/2013 0:00,25.874,-92.306,4.254,1626.0,6.865223958,-2478,-1617.07
6/26/2013 8:00,25.863,-92.324,4.256,1625.6,6.742647848,-2501,-1616.67
6/26/2013 16:00,25.858,-92.341,4.256,1626.5,6.510491533,-2524,-1617.56
6/27/2013 0:00,25.846,-92.357,4.258,1626.7,9.094179457,-2542,-1617.76
6/27/2013 8:00,25.828,-92.368,4.26,1627.7,4.792671489,-2564,-1618.76
6/27/2013 16:00,25.843,-92.386,4.261,1624.7,9.065561207,-2529,-1615.77
6/28/2013 0:00,25.847,-92.405,4.264,1626.6,6.340575684,-2551,-1617.66
6/28/2013 8:00,25.841,-92.419,4.269,1626.3,3.179701244,-2691,-1617.36
6/28/2013 16:00,25.84,-92.428,4.26,1624.9,7.158449553,-2679,-1615.97
6/29/2013 0:00,25.839,-92.455,4.275,1623.7,7.602532473,-2699,-1614.78
6/29/2013 8:00,25.852,-92.461,4.27,1627.3,1.276636205,-2581,-1618.36
6/29/2013 16:00,25.837,-92.466,4.266,1628.9,6.000133332,-2808,-1619.95
6/30/2013 0:00,25.829,-92.464,4.26,1624.7,3.164253466,-2895,-1615.77
6/30/2013 8:00,25.821,-92.476,4.263,1625.9,4.679540576,-3018,-1616.97
6/30/2013 16:00,25.822,-92.486,4.274,1625.6,3.556430795,-3004,-1616.67
7/1/2013 0:00,25.823,-92.494,4.262,1629.0,0.452216762,-3002,-1620.05
7/1/2013 8:00,25.819,-92.49,4.261,1627.2,3.571064267,-3066,-1618.26
7/1/2013 16:00,25.81,-92.495,4.263,1625.9,2.365776828,-3092,-1616.97
7/2/2013 0:00,25.814,-92.499,4.264,1626.4,2.143944962,-3083,-1617.46
7/2/2013 8:00,25.816,-92.503,4.261,1624.5,1.700735135,-3086,-1615.57
7/2/2013 16:00,25.819,-92.509,4.272,1625.3,3.684263834,-3060,-1616.37
7/3/2013 0:00,25.818,-92.52,4.256,1624.7,2.458800521,-3070,-1615.77
7/3/2013 8:00,25.816,-92.523,4.263,1626.3,2.223960431,-3087,-1617.36
7/3/2013 16:00,25.814,-92.531,4.271,1627.8,4.156392667,-3087,-1618.86
7/4/2013 0:00,25.827,-92.539,4.257,1626.4,4.423256719,-2959,-1617.46
7/4/2013 8:00,25.83,-92.545,4.266,1625.3,2.907593507,-2871,-1616.37
7/4/2013 16:00,25.833,-92.556,4.27,1627.7,4.445447109,-2897,-1618.76
7/5/2013 0:00,25.841,-92.566,4.26,1625.8,5.154046954,-2735,-1616.87
7/5/2013 8:00,25.85,-92.575,4.261,1626.3,3.687058448,-2667,-1617.36
7/5/2013 16:00,25.851,-92.59,4.258,1625.7,8.102801984,-2586,-1616.77
7/6/2013 0:00,25.87,-92.608,4.256,1625.7,5.760425332,-2481,-1616.77
7/6/2013 8:00,25.869,-92.619,4.254,1625.8,6.927755769,-2562,-1616.87
7/6/2013 16:00,25.885,-92.648,4.254,1625.4,12.4942907,-2567,-1616.47
7/7/2013 0:00,25.904,-92.667,4.254,1625.5,7.691118254,-2510,-1616.57
7/7/2013 8:00,25.915,-92.679,4.253,1624.4,6.012054557,-2498,-1615.47
7/7/2013 16:00,25.916,-92.703,4.256,1626.3,10.95357932,-2583,-1617.36
7/8/2013 0:00,25.938,-92.727,4.254,1625.5,8.346927578,-2383,-1616.57
7/8/2013 8:00,25.944,-92.74,4.256,1625.5,6.402811882,-2475,-1616.57
7/8/2013 16:00,25.958,-92.762,4.256,1626.2,9.037328145,-2534,-1617.26
7/9/2013 0:00,25.966,-92.784,4.257,1626.1,10.08885524,-2574,-1617.17
7/9/2013 8:00,25.978,-92.813,4.259,1624.3,9.165505987,-2419,-1615.38
7/9/2013 16:00,25.977,-92.836,4.256,1625.6,8.929596855,-2335,-1616.67
7/10/2013 0:00,25.989,-92.866,4.255,1625.2,12.20790318,-2282,-1616.27
7/10/2013 8:00,26.004,-92.893,4.253,1622.9,10.93665854,-2401,-1613.98
7/10/2013 16:00,26.01,-92.925,4.255,1624.9,11.35907126,-2498,-1615.97
7/11/2013 0:00,26.022,-92.954,4.252,1626.7,9.896933869,-2446,-1617.76
7/11/2013 8:00,26.03,-92.983,4.256,1625.4,12.78200297,-2492,-1616.47
7/11/2013 16:00,26.045,-93.02,4.25,1626.7,13.11463305,-2472,-1617.76
7/12/2013 0:00,26.068,-93.047,4.251,1621.3,15.74917458,-2456,-1612.39
7/12/2013 8:00,26.092,-93.089,4.258,1627.0,14.36017061,-2411,-1618.06
7/12/2013 16:00,26.102,-93.123,4.251,1625.3,15.42909589,-2581,-1616.37
7/13/2013 0:00,26.131,-93.162,4.254,1624.9,12.72778457,-2445,-1615.97
7/13/2013 8:00,26.132,-93.189,4.263,1626.1,12.47257792,-2480,-1617.17
7/13/2013 16:00,26.144,-93.232,4.265,1623.5,13.69946349,-2506,-1614.58
7/14/2013 0:00,26.156,-93.258,4.258,1624.1,11.04847501,-2451,-1615.18
7/14/2013 8:00,26.157,-93.294,4.255,1628.0,8.999222189,-2831,-1619.05
7/14/2013 16:00,26.167,-93.309,4.264,1626.2,8.016389462,-2890,-1617.26
7/15/2013 0:00,26.175,-93.337,4.267,1626.3,9.325004021,-2891,-1617.36
7/15/2013 8:00,26.176,-93.357,4.265,1628.0,5.966338911,-2875,-1619.05
7/15/2013 16:00,26.176,-93.376,4.269,1624.9,8.073320259,-2866,-1615.97
7/16/2013 0:00,26.163,-93.4,4.269,1626.7,9.597213137,-2882,-1617.76
7/16/2013 8:00,26.164,-93.428,4.262,1626.7,9.492971084,-2774,-1617.76
7/16/2013 16:00,26.155,-93.455,4.255,1625.2,10.71552612,-2505,-1616.27
7/17/2013 0:00,26.148,-93.488,4.251,1627.3,12.8892203,-2372,-1618.36
7/17/2013 8:00,26.139,-93.524,4.253,1624.7,12.48817841,-2381,-1615.77
7/17/2013 16:00,26.135,-93.559,4.253,1622.7,13.01153719,-2408,-1613.78
7/18/2013 0:00,26.137,-93.599,4.251,1624.2,13.05496457,-2384,-1615.28
7/18/2013 8:00,26.135,-93.63,4.253,1627.7,8.897825577,-2419,-1618.76
7/18/2013 16:00,26.135,-93.655,4.253,1626.0,11.40621322,-2519,-1617.07
7/19/2013 0:00,26.147,-93.687,4.262,1621.3,7.670006519,-2277,-1612.39
7/19/2013 8:00,26.137,-93.702,4.255,1620.9,7.472523001,-2463,-1611.99
7/19/2013 16:00,26.144,-93.73,4.25,1623.2,9.216127169,-2402,-1614.28
7/20/2013 0:00,26.147,-93.744,4.26,1623.8,1.992510979,-2489,-1614.88
7/20/2013 8:00,26.149,-93.749,4.261,1625.7,3.835127117,-2510,-1616.77
7/20/2013 16:00,26.161,-93.761,4.252,1625.4,6.811791248,-2364,-1616.47
7/21/2013 0:00,26.165,-93.773,4.252,1625.3,3.248399606,-2398,-1616.37
7/21/2013 8:00,26.157,-93.777,4.251,1621.3,2.490983741,-2632,-1612.39
7/21/2013 16:00,26.164,-93.786,4.257,1625.8,3.291200389,-2362,-1616.87
7/22/2013 0:00,26.169,-93.783,4.251,1624.1,2.37118114,-2233,-1615.18
7/22/2013 8:00,26.176,-93.785,4.256,1625.2,0.981835017,-2062,-1616.27
7/22/2013 16:00,26.174,-93.783,4.255,1625.9,0.318276609,-2128,-1616.97
7/23/2013 0:00,26.18,-93.784,4.253,1624.3,4.355008611,-2077,-1615.38
7/23/2013 8:00,26.187,-93.778,4.25,1625.9,2.685162937,-2116,-1616.97
7/23/2013 16:00,26.177,-93.773,4.246,1625.3,1.911282292,-2115,-1616.37
7/24/2013 0:00,26.186,-93.772,4.253,1624.9,6.039288038,-2123,-1615.97
7/24/2013 8:00,26.197,-93.776,4.247,1623.8,1.883215336,-1968,-1614.88
7/24/2013 16:00,26.197,-93.777,4.248,1626.6,1.050809212,-1968,-1617.66
7/25/2013 0:00,26.202,-93.776,4.256,1625.5,0.741484996,-1905,-1616.57
7/25/2013 8:00,26.198,-93.778,4.256,1625.0,2.540649523,-1968,-1616.07
7/25/2013 16:00,26.212,-93.781,4.249,1626.1,4.074616546,-1846,-1617.17
7/26/2013 0:00,26.213,-93.78,4.253,1627.5,3.146966794,-1818,-1618.56
7/26/2013 8:00,26.214,-93.797,4.256,1625.6,5.584711273,-1854,-1616.67
7/26/2013 16:00,26.221,-93.804,4.243,1623.2,3.472247111,-1869,-1614.28
7/27/2013 0:00,26.226,-93.808,4.244,1623.9,4.543698934,-1847,-1614.98
7/27/2013 8:00,26.219,-93.829,4.257,1623.7,9.527654486,-2041,-1614.78
7/27/2013 16:00,26.237,-93.849,4.258,1627.3,4.867134681,-1815,-1618.36
7/28/2013 0:00,26.238,-93.849,4.251,1616.9,3.412638276,-1765,-1608.02
7/28/2013 8:00,26.252,-93.865,4.245,1625.8,5.921123204,-1824,-1616.87
7/28/2013 16:00,26.247,-93.88,4.245,1623.7,7.383935265,-1838,-1614.78
7/29/2013 0:00,26.256,-93.905,4.252,1624.1,10.77610783,-1806,-1615.18
7/29/2013 8:00,26.27,-93.914,4.246,1625.9,4.186884283,-1802,-1616.97
7/29/2013 16:00,26.25,-93.919,4.245,1625.8,3.39705755,-1728,-1616.87
7/30/2013 0:00,26.272,-93.931,4.257,1626.1,4.429288882,-1886,-1617.17
7/30/2013 8:00,26.26,-93.934,4.249,1627.4,4.954038756,-1829,-1618.46
7/30/2013 16:00,26.266,-93.95,4.257,1626.3,7.150048951,-1900,-1617.36
7/31/2013 0:00,26.272,-93.959,4.245,1624.1,0.694622199,-1930,-1615.18
7/31/2013 8:00,26.265,-93.961,4.255,1626.9,5.314028604,-1921,-1617.96
7/31/2013 16:00,26.254,-93.976,4.25,1623.1,5.835614792,-1894,-1614.18
8/1/2013 0:00,26.25,-93.985,4.241,1622.9,2.571089263,-1864,-1613.98
8/1/2013 8:00,26.244,-93.991,4.242,1624.0,3.518763988,-1858,-1615.08
8/1/2013 16:00,26.241,-94.003,4.241,1622.7,5.823134895,-1892,-1613.78
8/2/2013 0:00,26.245,-94.02,4.236,1623.0,4.890255617,-1910,-1614.08
8/2/2013 8:00,26.244,-94.032,4.248,1625.6,5.386770832,-2059,-1616.67
8/2/2013 16:00,26.25,-94.051,4.233,1624.3,6.290794862,-2173,-1615.38
8/3/2013 0:00,26.245,-94.068,4.244,1623.0,6.728632848,-2128,-1614.08
8/3/2013 8:00,26.254,-94.093,4.243,1623.8,10.4327609,-1983,-1614.88
8/3/2013 16:00,26.258,-94.121,4.249,1627.7,8.622679398,-2026,-1618.76
8/4/2013 0:00,26.267,-94.138,4.243,1623.0,4.620692589,-2129,-1614.08
8/4/2013 8:00,26.257,-94.152,4.256,1615.0,7.785229605,-2140,-1606.13
8/4/2013 16:00,26.254,-94.172,4.253,1623.0,4.760514678,-2175,-1614.08
8/5/2013 0:00,26.256,-94.179,4.252,1605.9,3.779219496,-2181,-1597.08
8/5/2013 8:00,26.244,-94.193,4.256,1604.5,6.33309561,-2126,-1595.68
8/5/2013 16:00,26.24,-94.202,4.259,1606.3,1.221883792,-2190,-1597.47
8/6/2013 0:00,26.236,-94.204,4.248,1604.8,4.110012165,-2201,-1595.98
8/6/2013 8:00,26.232,-94.221,4.251,1604.5,6.629871794,-2163,-1595.68
8/6/2013 16:00,26.243,-94.235,4.246,1603.8,4.168896737,-2071,-1594.99
8/7/2013 0:00,26.238,-94.243,4.246,1604.9,3.288662342,-2058,-1596.08
8/7/2013 8:00,26.237,-94.251,4.239,1603.9,3.788746495,-2002,-1595.09
8/7/2013 16:00,26.241,-94.262,4.242,1605.6,3.206633749,-1964,-1596.78
8/8/2013 0:00,26.244,-94.266,4.238,1602.9,1.490301983,-1990,-1594.09
8/8/2013 8:00,26.248,-94.273,4.233,1601.5,4.718951155,-2032,-1592.7
8/8/2013 16:00,26.252,-94.288,4.23,1602.8,4.613512761,-1976,-1593.99
8/9/2013 0:00,26.248,-94.298,4.236,1604.8,4.596194078,-2007,-1595.98
8/9/2013 8:00,26.242,-94.314,4.235,1602.9,6.583623622,-1975,-1594.09
8/9/2013 16:00,26.236,-94.329,4.238,1604.2,4.260751107,-2012,-1595.39
8/10/2013 0:00,26.237,-94.337,4.252,1605.6,2.307054399,-2118,-1596.78
8/10/2013 8:00,26.227,-94.338,4.245,1602.3,2.558945095,-2219,-1593.5
8/10/2013 16:00,26.228,-94.342,4.245,1604.5,2.20517573,-2241,-1595.68
8/11/2013 0:00,26.23,-94.343,4.251,1604.6,0.982344135,-2200,-1595.78
8/11/2013 8:00,26.224,-94.341,4.243,1603.9,5.088113599,-2270,-1595.09
8/11/2013 16:00,26.213,-94.352,4.251,1603.4,2.962043214,-2321,-1594.59
8/12/2013 0:00,26.218,-94.355,4.25,1603.9,1.95532606,-2307,-1595.09
8/12/2013 8:00,26.202,-94.362,4.249,1604.3,7.276956782,-2486,-1595.48
8/12/2013 16:00,26.197,-94.378,4.253,1604.1,5.338501662,-2581,-1595.29
8/13/2013 0:00,26.197,-94.39,4.248,1604.3,4.638933067,-2723,-1595.48
8/13/2013 8:00,26.182,-94.401,4.26,1604.8,7.49657255,-2863,-1595.98
8/13/2013 16:00,26.173,-94.419,4.254,1604.6,7.209687927,-2830,-1595.78
8/14/2013 0:00,26.171,-94.437,4.259,1604.3,4.512936959,-2853,-1595.48
8/14/2013 8:00,26.16,-94.443,4.259,1604.9,5.176263131,-2873,-1596.08
8/14/2013 16:00,26.151,-94.454,4.26,1606.0,4.674494625,-2867,-1597.18
8/15/2013 0:00,26.142,-94.456,4.259,1605.2,0.82,-2864,-1596.38
8/15/2013 8:00,26.143,-94.456,4.26,1605.0,1.800027778,-2864,-1596.18
8/15/2013 16:00,26.133,-94.458,4.265,1605.4,3.322664593,-2838,-1596.58
8/16/2013 0:00,26.133,-94.466,4.256,1604.0,3.354400095,-2839,-1595.19
8/16/2013 8:00,26.135,-94.47,4.261,1605.2,1.944273643,-2833,-1596.38
8/16/2013 16:00,26.127,-94.463,4.26,1605.6,5.083197812,-2833,-1596.78
8/17/2013 0:00,26.115,-94.47,4.263,1605.7,3.905406509,-2854,-1596.88
8/17/2013 8:00,26.117,-94.473,4.26,1605.1,2.724701819,-2843,-1596.28
8/17/2013 16:00,26.111,-94.463,4.265,1605.9,3.331215994,-2855,-1597.08
8/18/2013 0:00,26.104,-94.474,4.269,1605.7,3.150872895,-2836,-1596.88
8/18/2013 8:00,26.103,-94.469,4.266,1605.2,4.420689991,-2840,-1596.38
8/18/2013 16:00,26.102,-94.458,4.269,1606.4,3.963395009,-2855,-1597.57
8/19/2013 0:00,26.09,-94.459,4.273,1608.5,3.048688243,-2841,-1599.66
8/19/2013 8:00,26.094,-94.463,4.265,1606.1,3.543585755,-2841,-1597.28
8/19/2013 16:00,26.098,-94.46,4.271,1607.2,3.25,-2847,-1598.37
8/20/2013 0:00,26.086,-94.458,4.274,1605.8,3.020016556,-2843,-1596.98
8/20/2013 8:00,26.087,-94.466,4.272,1606.6,1.696732153,-2846,-1597.77
8/20/2013 16:00,26.085,-94.464,4.273,1607.0,1.54728795,-2846,-1598.17
8/21/2013 0:00,26.083,-94.462,4.274,1607.0,3.961275047,-2858,-1598.17
8/21/2013 8:00,26.069,-94.465,4.272,1607.0,2.34931905,-2873,-1598.17
8/21/2013 16:00,26.072,-94.463,4.266,1607.1,4.208622102,-2873,-1598.27
8/22/2013 0:00,26.062,-94.449,4.276,1607.0,3.459147294,-2897,-1598.17
8/22/2013 8:00,26.06,-94.452,4.27,1607.1,1.625207679,-2903,-1598.27
8/22/2013 16:00,26.053,-94.443,4.269,1606.6,5.339737821,-2917,-1597.77
8/23/2013 0:00,26.051,-94.428,4.273,1606.2,5.726307711,-2909,-1597.37
8/23/2013 8:00,26.044,-94.412,4.273,1606.9,5.250838028,-2929,-1598.07
8/23/2013 16:00,26.041,-94.4,4.271,1607.2,4.84690623,-2946,-1598.37
8/24/2013 0:00,26.038,-94.381,4.269,1605.3,8.62601878,-2968,-1596.48
8/24/2013 8:00,26.034,-94.354,4.27,1605.7,8.451727634,-2985,-1596.88
8/24/2013 16:00,26.03,-94.335,4.263,1604.1,5.977532936,-2988,-1595.29
8/25/2013 0:00,26.033,-94.317,4.271,1606.2,6.89180673,-2963,-1597.37
8/25/2013 8:00,26.034,-94.295,4.265,1605.7,8.910965155,-2957,-1596.88
8/25/2013 16:00,26.024,-94.268,4.265,1605.7,10.74601321,-2988,-1596.88
8/26/2013 0:00,26.009,-94.247,4.269,1604.7,6.713598141,-2980,-1595.88
8/26/2013 8:00,26.01,-94.228,4.266,1606.1,8.321736598,-2968,-1597.28
8/26/2013 16:00,26.001,-94.201,4.26,1602.9,10.000125,-3038,-1594.09
8/27/2013 0:00,25.985,-94.182,4.269,1605.9,9.239437212,-3075,-1597.08
8/27/2013 8:00,25.977,-94.156,4.271,1605.6,8.328511272,-3088,-1596.78
8/27/2013 16:00,25.974,-94.135,4.269,1605.6,8.497870321,-3097,-1596.78
8/28/2013 0:00,25.961,-94.111,4.273,1606.6,8.724792261,-3121,-1597.77
8/28/2013 8:00,25.958,-94.09,4.274,1606.9,7.60711509,-3135,-1598.07
8/28/2013 16:00,25.953,-94.068,4.271,1606.4,7.693438763,-3148,-1597.57
8/29/2013 0:00,25.945,-94.047,4.276,1605.8,8.806957477,-3159,-1596.98
8/29/2013 8:00,25.936,-94.019,4.283,1605.1,11.40160076,-3170,-1596.28
8/29/2013 16:00,25.929,-93.988,4.271,1607.4,9.883177627,-3180,-1598.57
8/30/2013 0:00,25.919,-93.966,4.275,1607.5,7.69608342,-3189,-1598.67
8/30/2013 8:00,25.915,-93.945,4.273,1605.8,7.596137176,-3191,-1596.98
8/30/2013 16:00,25.911,-93.923,4.277,1606.6,7.802339393,-3195,-1597.77
8/31/2013 0:00,25.91,-93.901,4.275,1607.1,6.968392928,-3197,-1598.27
8/31/2013 8:00,25.902,-93.883,4.272,1606.1,8.076831062,-3210,-1597.28
8/31/2013 16:00,25.903,-93.856,4.275,1605.8,9.386655421,-3218,-1596.98
9/1/2013 0:00,25.906,-93.833,4.274,1606.2,7.768661403,-3222,-1597.37
9/1/2013 8:00,25.897,-93.811,4.274,1605.9,7.855596731,-3230,-1597.08
9/1/2013 16:00,25.898,-93.789,4.276,1606.1,8.314625668,-3232,-1597.28
9/2/2013 0:00,25.9,-93.765,4.273,1605.5,9.23108336,-3233,-1596.68
9/2/2013 8:00,25.886,-93.74,4.27,1606.9,9.348475812,-3242,-1598.07
9/2/2013 16:00,25.886,-93.717,4.276,1606.3,8.014649088,-3242,-1597.47
9/3/2013 0:00,25.888,-93.695,4.269,1605.7,8.735044362,-3241,-1596.88
9/3/2013 8:00,25.873,-93.672,4.272,1606.2,7.744888637,-3251,-1597.37
9/3/2013 16:00,25.877,-93.653,4.269,1604.8,6.583874239,-3246,-1595.98
9/4/2013 0:00,25.877,-93.635,4.268,1604.8,6.074742793,-3243,-1595.98
9/4/2013 8:00,25.878,-93.618,4.271,1606.8,6.29610991,-3241,-1597.97
9/4/2013 16:00,25.872,-93.598,4.269,1605.0,7.44640853,-3240,-1596.18
9/5/2013 0:00,25.862,-93.575,4.266,1606.2,13.02620436,-3244,-1597.37
9/5/2013 8:00,25.828,-93.544,4.271,1606.4,17.30854413,-3263,-1597.57
9/5/2013 16:00,25.8,-93.507,4.267,1605.2,18.58520917,-3283,-1596.38
9/6/2013 0:00,25.773,-93.468,4.271,1605.9,11.13423998,-3294,-1597.08
9/6/2013 8:00,25.758,-93.445,4.275,1607.1,18.36956722,-3297,-1598.27
9/6/2013 16:00,25.712,-93.4,4.274,1605.8,15.57439565,-3330,-1596.98
9/7/2013 0:00,25.709,-93.381,4.284,1604.8,7.802999423,-3333,-1595.98
9/7/2013 8:00,25.685,-93.345,4.274,1603.1,21.48246727,-3354,-1594.29
9/7/2013 16:00,25.647,-93.304,4.287,1606.5,16.23217792,-3380,-1597.67
9/8/2013 0:00,25.634,-93.269,4.286,1608.3,13.26454296,-3393,-1599.46
9/8/2013 8:00,25.614,-93.231,4.288,1606.2,15.6890567,-3408,-1597.37
9/8/2013 16:00,25.596,-93.189,4.296,1607.7,19.07218131,-3415,-1598.87
9/9/2013 0:00,25.581,-93.133,4.292,1607.0,17.98560814,-3418,-1598.17
9/9/2013 8:00,25.57,-93.089,4.296,1610.1,17.0323956,-3420,-1601.25
9/9/2013 16:00,25.573,-93.031,4.302,1608.5,20.82040586,-3413,-1599.66
9/10/2013 0:00,25.571,-92.977,4.298,1608.0,17.67758185,-3402,-1599.16
9/10/2013 8:00,25.585,-92.93,4.303,1608.6,16.08112247,-3382,-1599.76
9/10/2013 16:00,25.6,-92.891,4.295,1606.4,14.53471706,-3365,-1597.57
9/11/2013 0:00,25.619,-92.856,4.295,1608.6,11.95796805,-3344,-1599.76
9/11/2013 8:00,25.632,-92.833,4.297,1608.2,8.002499609,-3327,-1599.36
9/11/2013 16:00,25.644,-92.814,4.292,1607.3,9.080049559,-3315,-1598.47
9/12/2013 0:00,25.65,-92.788,4.292,1608.6,7.42633153,-3309,-1599.76
9/12/2013 8:00,25.659,-92.778,4.292,1607.7,3.977562067,-3299,-1598.87
9/12/2013 16:00,25.666,-92.772,4.288,1606.5,4.041633333,-3296,-1597.67
9/13/2013 0:00,25.666,-92.759,4.29,1608.0,3.454880606,-3293,-1599.16
9/13/2013 8:00,25.662,-92.752,4.286,1606.8,3.387890199,-3295,-1597.97
9/13/2013 16:00,25.66,-92.741,4.292,1607.6,3.437222716,-3291,-1598.77
9/14/2013 0:00,25.664,-92.735,4.292,1608.3,1.712921481,-3288,-1599.46
9/14/2013 8:00,25.659,-92.73,4.289,1607.3,3.460231206,-3290,-1598.47
9/14/2013 16:00,25.654,-92.73,4.295,1608.6,1.442671134,-3298,-1599.76
9/15/2013 0:00,25.658,-92.73,4.295,1608.6,3.594565342,-3293,-1599.76
9/15/2013 8:00,25.644,-92.723,4.295,1608.1,3.273912033,-3299,-1599.26
9/15/2013 16:00,25.647,-92.737,4.292,1607.9,4.018519628,-3300,-1599.07
9/16/2013 0:00,25.642,-92.739,4.301,1609.2,5.191319678,-3303,-1600.36
9/16/2013 8:00,25.629,-92.744,4.298,1607.8,4.76400042,-3314,-1598.97
9/16/2013 16:00,25.633,-92.762,4.296,1608.9,5.781504994,-3312,-1600.06
9/17/2013 0:00,25.624,-92.771,4.306,1607.8,2.115395944,-3323,-1598.97
