Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m),Depth (m)
3/30/2013 0:00,21.259,-95.978,4.25,1629.3,4.897764796,-2180.0,-1620.35
3/30/2013 8:00,21.244,-95.976,4.249,1629.6,5.624277731,-2113.0,-1620.65
3/30/2013 16:00,21.234,-95.976,4.248,1630.5,1.562849961,-2083.0,-1621.54
3/31/2013 0:00,21.232,-95.971,4.246,1628.5,3.186989175,-2093.0,-1619.55
3/31/2013 8:00,21.219,-95.965,4.247,1627.8,7.031543216,-2107.0,-1618.86
3/31/2013 16:00,21.206,-95.955,4.251,1627.3,3.31834296,-2075.0,-1618.36
4/1/2013 0:00,21.201,-95.962,4.243,1627.5,3.268409399,-2046.0,-1618.56
4/1/2013 8:00,21.193,-95.964,4.246,1628.6,5.455135195,-2006.0,-1619.65
4/1/2013 16:00,21.177,-95.957,4.252,1629.3,5.277281497,-2006.0,-1620.35
4/2/2013 0:00,21.168,-95.959,4.238,1627.8,2.505114768,-2008.0,-1618.86
4/2/2013 8:00,21.162,-95.959,4.244,1630.1,3.666619697,-2054.0,-1621.14
4/2/2013 16:00,21.149,-95.955,4.25,1627.1,14.37356254,-2165.0,-1618.16
4/3/2013 0:00,21.129,-95.905,4.241,1628.2,11.76496494,-1989.0,-1619.25
4/3/2013 8:00,21.119,-95.902,4.24,1629.5,5.805695479,-2050.0,-1620.55
4/3/2013 16:00,21.105,-95.882,4.241,1627.0,4.428780871,-2187.0,-1618.06
4/4/2013 0:00,21.097,-95.904,4.241,1628.7,4.687003307,-2143.0,-1619.75
4/4/2013 8:00,21.082,-95.887,4.238,1628.4,5.588148173,-2187.0,-1619.45
4/4/2013 16:00,21.072,-95.9,4.241,1627.0,4.746756788,-2160.0,-1618.06
4/5/2013 0:00,21.059,-95.891,4.242,1627.6,6.857441214,-2173.0,-1618.66
4/5/2013 8:00,21.043,-95.891,4.241,1627.2,7.651908259,-2192.0,-1618.26
4/5/2013 16:00,21.029,-95.903,4.235,1626.8,2.903411786,-2211.0,-1617.86
4/6/2013 0:00,21.03,-95.903,4.239,1629.8,3.172459614,-2211.0,-1620.84
4/6/2013 8:00,21.012,-95.899,4.239,1627.9,8.177071603,-2096.0,-1618.96
4/6/2013 16:00,20.996,-95.903,4.238,1626.5,4.306100324,-1942.0,-1617.56
4/7/2013 0:00,20.989,-95.903,4.235,1627.8,2.432323992,-1863.0,-1618.86
4/7/2013 8:00,20.98,-95.903,4.235,1627.8,7.686332025,-1840.0,-1618.86
4/7/2013 16:00,20.965,-95.888,4.237,1627.8,5.021434058,-1977.0,-1618.86
4/8/2013 0:00,20.963,-95.917,4.235,1627.1,6.708710755,-1843.0,-1618.16
4/8/2013 8:00,20.956,-95.911,4.241,1628.8,6.880181684,-1881.0,-1619.85
4/8/2013 16:00,20.942,-95.907,4.234,1627.3,4.050888791,-1940.0,-1618.36
4/9/2013 0:00,20.935,-95.911,4.236,1628.7,3.224934108,-1953.0,-1619.75
4/9/2013 8:00,20.925,-95.905,4.239,1627.4,3.941180026,-1982.0,-1618.46
4/9/2013 16:00,20.92,-95.902,4.235,1627.6,1.502065245,-1997.0,-1618.66
4/10/2013 0:00,20.918,-95.898,4.235,1627.8,3.671471095,-2011.0,-1618.86
4/10/2013 8:00,20.903,-95.904,4.24,1627.4,5.648406855,-2001.0,-1618.46
4/10/2013 16:00,20.897,-95.907,4.234,1627.3,1.471461858,-1988.0,-1618.36
4/11/2013 0:00,20.899,-95.907,4.234,1628.0,4.686875292,-1988.0,-1619.05
4/11/2013 8:00,20.885,-95.892,4.241,1627.8,6.889412167,-2040.0,-1618.86
4/11/2013 16:00,20.871,-95.902,4.235,1628.1,3.163700365,-1972.0,-1619.15
4/12/2013 0:00,20.867,-95.894,4.233,1625.5,2.372614592,-2053.0,-1616.57
4/12/2013 8:00,20.86,-95.901,4.235,1627.1,5.713492802,-1925.0,-1618.16
4/12/2013 16:00,20.848,-95.907,4.232,1627.8,3.959040288,-1805.0,-1618.86
4/13/2013 0:00,20.839,-95.899,4.233,1626.1,4.441846463,-1941.0,-1617.17
4/13/2013 8:00,20.826,-95.904,4.231,1626.6,6.953481143,-1870.0,-1617.66
4/13/2013 16:00,20.819,-95.92,4.228,1626.4,4.989027961,-1864.0,-1617.46
4/14/2013 0:00,20.824,-95.929,4.231,1626.1,1.949974359,-1868.0,-1617.17
4/14/2013 8:00,20.818,-95.933,4.232,1626.3,3.94848072,-1877.0,-1617.36
4/14/2013 16:00,20.809,-95.938,4.227,1628.9,4.023443799,-1896.0,-1619.95
4/15/2013 0:00,20.806,-95.945,4.232,1627.9,1.760255663,-1908.0,-1618.96
4/15/2013 8:00,20.813,-95.943,4.229,1624.6,2.14848784,-1899.0,-1615.67
4/15/2013 16:00,20.808,-95.936,4.228,1625.5,4.952655853,-1893.0,-1616.57
4/16/2013 0:00,20.8,-95.928,4.228,1626.5,1.684280262,-1880.0,-1617.56
4/16/2013 8:00,20.802,-95.941,4.227,1626.0,9.788973388,-1906.0,-1617.07
4/16/2013 16:00,20.811,-95.964,4.229,1625.7,4.660922655,-1917.0,-1616.77
4/17/2013 0:00,20.819,-95.946,4.228,1626.2,7.513940378,-1908.0,-1617.26
4/17/2013 8:00,20.809,-95.943,4.23,1629.4,7.097393888,-1903.0,-1620.45
4/17/2013 16:00,20.815,-95.966,4.232,1627.6,7.06408522,-1917.0,-1618.66
4/18/2013 0:00,20.833,-95.954,4.229,1625.3,6.169246307,-1958.0,-1616.37
4/18/2013 8:00,20.833,-95.953,4.229,1626.8,2.672264957,-1958.0,-1617.86
4/18/2013 16:00,20.834,-95.958,4.227,1625.9,2.996030707,-1995.0,-1616.97
4/19/2013 0:00,20.844,-95.954,4.232,1626.0,2.914944253,-2019.0,-1617.07
4/19/2013 8:00,20.849,-95.958,4.229,1626.1,2.970605999,-2060.0,-1617.17
4/19/2013 16:00,20.859,-95.959,4.231,1626.9,4.880829847,-2081.0,-1617.96
4/20/2013 0:00,20.869,-95.951,4.23,1624.9,5.425946922,-2045.0,-1615.97
4/20/2013 8:00,20.872,-95.939,4.229,1625.9,1.190042016,-1997.0,-1616.97
4/20/2013 16:00,20.874,-95.943,4.23,1626.5,3.800447342,-2014.0,-1617.56
4/21/2013 0:00,20.889,-95.94,4.232,1627.3,8.94691567,-2004.0,-1618.36
4/21/2013 8:00,20.903,-95.923,4.229,1627.1,2.383715587,-1976.0,-1618.16
4/21/2013 16:00,20.899,-95.933,4.228,1627.3,6.301785461,-1985.0,-1618.36
4/22/2013 0:00,20.908,-95.942,4.23,1626.2,5.829751281,-2021.0,-1617.26
4/22/2013 8:00,20.917,-95.919,4.226,1625.1,9.362590454,-1971.0,-1616.17
4/22/2013 16:00,20.911,-95.906,4.232,1627.7,4.651763107,-1990.0,-1618.76
4/23/2013 0:00,20.905,-95.918,4.232,1626.7,3.450710072,-1976.0,-1617.76
4/23/2013 8:00,20.919,-95.914,4.234,1626.6,4.381791871,-1973.0,-1617.66
4/23/2013 16:00,20.916,-95.909,4.235,1626.7,2.816025568,-1981.0,-1617.76
4/24/2013 0:00,20.911,-95.911,4.232,1624.9,1.406164997,-1983.0,-1615.97
4/24/2013 8:00,20.911,-95.915,4.233,1627.6,2.014671189,-1978.0,-1618.66
4/24/2013 16:00,20.914,-95.92,4.233,1626.1,2.062280291,-1974.0,-1617.17
4/25/2013 0:00,20.917,-95.924,4.235,1628.8,0.976165969,-1972.0,-1619.85
4/25/2013 8:00,20.917,-95.922,4.235,1627.7,1.729306219,-1972.0,-1618.76
4/25/2013 16:00,20.914,-95.913,4.237,1627.5,5.448825562,-1976.0,-1618.56
4/26/2013 0:00,20.903,-95.894,4.234,1626.5,11.57476998,-2031.0,-1617.56
4/26/2013 8:00,20.888,-95.87,4.243,1629.2,4.397931332,-2183.0,-1620.25
4/26/2013 16:00,20.884,-95.88,4.241,1626.0,5.335175723,-2123.0,-1617.07
4/27/2013 0:00,20.879,-95.883,4.239,1625.5,3.342828144,-2142.0,-1616.57
4/27/2013 8:00,20.883,-95.868,4.237,1624.5,5.399120299,-2205.0,-1615.57
4/27/2013 16:00,20.871,-95.862,4.241,1626.0,5.810929358,-2251.0,-1617.07
4/28/2013 0:00,20.86,-95.874,4.245,1624.8,7.668976464,-2241.0,-1615.87
4/28/2013 8:00,20.858,-95.891,4.238,1623.9,2.012585402,-2120.0,-1614.98
4/28/2013 16:00,20.849,-95.877,4.243,1625.8,8.67265242,-2217.0,-1616.87
4/29/2013 0:00,20.839,-95.861,4.242,1624.6,5.342929908,-2232.0,-1615.67
4/29/2013 8:00,20.827,-95.868,4.243,1624.3,6.551335742,-2135.0,-1615.38
4/29/2013 16:00,20.827,-95.883,4.238,1624.7,1.836981219,-2034.0,-1615.77
4/30/2013 0:00,20.823,-95.872,4.243,1626.5,9.544055742,-2075.0,-1617.56
4/30/2013 8:00,20.805,-95.859,4.243,1624.5,5.96350568,-2140.0,-1615.57
4/30/2013 16:00,20.803,-95.88,4.239,1625.1,2.983236497,-1970.0,-1616.17
5/1/2013 0:00,20.801,-95.866,4.243,1625.6,7.602788962,-2094.0,-1616.67
5/1/2013 8:00,20.791,-95.862,4.243,1624.9,7.142282548,-2103.0,-1615.97
5/1/2013 16:00,20.784,-95.889,4.241,1624.2,8.428196723,-1948.0,-1615.28
5/2/2013 0:00,20.78,-95.893,4.239,1623.8,4.327701468,-1942.0,-1614.88
5/2/2013 8:00,20.78,-95.877,4.243,1624.7,5.100833265,-1997.0,-1615.77
5/2/2013 16:00,20.76,-95.879,4.243,1625.7,8.45752919,-2002.0,-1616.77
5/3/2013 0:00,20.748,-95.885,4.237,1623.6,2.210452442,-1985.0,-1614.68
5/3/2013 8:00,20.744,-95.882,4.245,1624.3,3.260705445,-2000.0,-1615.38
5/3/2013 16:00,20.731,-95.879,4.244,1624.2,6.007703388,-2030.0,-1615.28
5/4/2013 0:00,20.716,-95.877,4.242,1624.8,5.92574046,-2057.0,-1615.87
5/4/2013 8:00,20.702,-95.888,4.241,1623.7,6.891131982,-2015.0,-1614.78
5/4/2013 16:00,20.69,-95.894,4.247,1625.1,4.229952718,-2018.0,-1616.17
5/5/2013 0:00,20.68,-95.882,4.245,1624.5,5.52196523,-2093.0,-1615.57
5/5/2013 8:00,20.666,-95.887,4.241,1624.1,7.892578793,-2122.0,-1615.18
5/5/2013 16:00,20.653,-95.902,4.244,1625.1,4.834976732,-2111.0,-1616.17
5/6/2013 0:00,20.64,-95.9,4.247,1624.6,6.23346613,-2151.0,-1615.67
5/6/2013 8:00,20.622,-95.913,4.239,1622.6,8.732124598,-2132.0,-1613.68
5/6/2013 16:00,20.6,-95.912,4.243,1625.1,8.908675547,-2131.0,-1616.17
5/7/2013 0:00,20.578,-95.906,4.243,1623.9,8.502123264,-2116.0,-1614.98
5/7/2013 8:00,20.555,-95.914,4.242,1623.7,10.31279303,-2065.0,-1614.78
5/7/2013 16:00,20.534,-95.919,4.241,1624.6,7.631212223,-2049.0,-1615.67
5/8/2013 0:00,20.518,-95.903,4.241,1623.6,9.110137211,-2151.0,-1614.68
5/8/2013 8:00,20.489,-95.919,4.237,1624.0,10.46083171,-2050.0,-1615.08
5/8/2013 16:00,20.474,-95.92,4.243,1625.8,3.931272059,-2065.0,-1616.87
5/9/2013 0:00,20.462,-95.925,4.241,1624.5,6.263138191,-2051.0,-1615.57
5/9/2013 8:00,20.443,-95.926,4.238,1625.1,8.180880148,-2048.0,-1616.17
5/9/2013 16:00,20.424,-95.929,4.24,1623.5,5.500327263,-2054.0,-1614.58
5/10/2013 0:00,20.416,-95.933,4.239,1623.8,3.311570624,-2039.0,-1614.88
5/10/2013 8:00,20.403,-95.923,4.237,1623.7,8.005229541,-2066.0,-1614.78
5/10/2013 16:00,20.382,-95.924,4.237,1622.1,10.41971209,-2054.0,-1613.19
5/11/2013 0:00,20.367,-95.946,4.238,1624.0,4.004060439,-1990.0,-1615.08
5/11/2013 8:00,20.358,-95.934,4.239,1622.5,5.278001516,-2026.0,-1613.58
5/11/2013 16:00,20.341,-95.945,4.238,1623.5,7.266828744,-1997.0,-1614.58
5/12/2013 0:00,20.33,-95.95,4.235,1622.8,4.735271903,-1976.0,-1613.88
5/12/2013 8:00,20.319,-95.959,4.235,1623.7,5.136535798,-1946.0,-1614.78
5/12/2013 16:00,20.305,-95.952,4.238,1623.3,5.425099077,-1944.0,-1614.38
5/13/2013 0:00,20.299,-95.976,4.234,1623.2,7.245032781,-1937.0,-1614.28
5/13/2013 8:00,20.299,-95.981,4.235,1622.7,3.229133011,-1941.0,-1613.78
5/13/2013 16:00,20.284,-95.981,4.237,1622.9,4.906179777,-1943.0,-1613.98
5/14/2013 0:00,20.283,-95.991,4.231,1622.9,4.303533432,-1950.0,-1613.98
5/14/2013 8:00,20.287,-96.0,4.229,1623.2,3.196951673,-1956.0,-1614.28
5/14/2013 16:00,20.281,-96.011,4.236,1624.5,5.770077989,-1954.0,-1615.57
5/15/2013 0:00,20.284,-96.027,4.228,1622.7,3.905700961,-1934.0,-1613.78
5/15/2013 8:00,20.285,-96.027,4.229,1621.9,3.595024339,-1934.0,-1612.99
5/15/2013 16:00,20.286,-96.016,4.232,1622.8,0.935093578,-1952.0,-1613.88
5/16/2013 0:00,20.29,-96.025,4.232,1622.8,5.288563132,-1931.0,-1613.88
5/16/2013 8:00,20.302,-96.029,4.226,1623.6,4.196093421,-1930.0,-1614.68
5/16/2013 16:00,20.31,-96.026,4.226,1622.5,4.18169822,-1931.0,-1613.58
5/17/2013 0:00,20.324,-96.037,4.232,1622.4,6.799823527,-1895.0,-1613.49
5/17/2013 8:00,20.341,-96.03,4.228,1621.4,5.037866612,-1880.0,-1612.49
5/17/2013 16:00,20.351,-96.032,4.224,1622.6,5.563595959,-1853.0,-1613.68
5/18/2013 0:00,20.371,-96.028,4.231,1623.1,7.768275227,-1853.0,-1614.18
5/18/2013 8:00,20.387,-96.028,4.227,1622.5,5.368388958,-1806.0,-1613.58
5/18/2013 16:00,20.4,-96.023,4.231,1624.2,5.368053651,-1809.0,-1615.28
5/19/2013 0:00,20.411,-96.013,4.232,1622.0,5.693373341,-1869.0,-1613.09
5/19/2013 8:00,20.424,-96.009,4.234,1622.9,4.007692603,-1895.0,-1613.98
5/19/2013 16:00,20.429,-96.001,4.234,1622.8,3.665528611,-1913.0,-1613.88
5/20/2013 0:00,20.442,-96.002,4.232,1623.7,4.430180583,-1915.0,-1614.78
5/20/2013 8:00,20.446,-95.99,4.233,1622.5,2.655804963,-1927.0,-1613.58
5/20/2013 16:00,20.453,-95.993,4.232,1624.0,6.280700598,-1932.0,-1615.08
5/21/2013 0:00,20.471,-95.996,4.233,1622.9,4.788997807,-1921.0,-1613.98
5/21/2013 8:00,20.475,-95.993,4.235,1623.5,1.727078458,-1931.0,-1614.58
5/21/2013 16:00,20.482,-96.005,4.231,1622.9,7.382208342,-1863.0,-1613.98
5/22/2013 0:00,20.499,-96.01,4.232,1623.4,6.810301021,-1843.0,-1614.48
5/22/2013 8:00,20.511,-95.998,4.235,1622.8,6.284234241,-1904.0,-1613.88
5/22/2013 16:00,20.528,-96.019,4.229,1623.5,6.090993351,-1829.0,-1614.58
5/23/2013 0:00,20.543,-96.002,4.232,1622.9,7.840739761,-1903.0,-1613.98
5/23/2013 8:00,20.566,-96.012,4.233,1622.4,10.7249662,-1871.0,-1613.49
5/23/2013 16:00,20.591,-96.013,4.231,1622.9,10.154078,-1888.0,-1613.98
5/24/2013 0:00,20.616,-96.003,4.235,1622.2,10.10166323,-1956.0,-1613.29
5/24/2013 8:00,20.642,-96.003,4.233,1624.2,10.1603248,-1970.0,-1615.28
5/24/2013 16:00,20.67,-95.996,4.243,1623.9,12.55523795,-2006.0,-1614.98
5/25/2013 0:00,20.705,-95.998,4.238,1623.6,13.24729784,-1993.0,-1614.68
5/25/2013 8:00,20.737,-95.989,4.247,1623.9,12.03621618,-1969.0,-1614.98
5/25/2013 16:00,20.766,-95.987,4.243,1623.6,11.24976889,-1955.0,-1614.68
5/26/2013 0:00,20.793,-96.002,4.241,1622.7,10.56833951,-1936.0,-1613.78
5/26/2013 8:00,20.819,-96.001,4.243,1624.1,10.44027777,-1932.0,-1615.18
5/26/2013 16:00,20.845,-95.996,4.243,1623.6,9.771980352,-1982.0,-1614.68
5/27/2013 0:00,20.866,-95.987,4.243,1623.2,8.731391642,-2047.0,-1614.28
5/27/2013 8:00,20.892,-95.996,4.243,1623.2,11.41947897,-2051.0,-1614.28
5/27/2013 16:00,20.923,-95.98,4.244,1624.2,12.51380837,-2055.0,-1615.28
5/28/2013 0:00,20.948,-95.974,4.242,1623.0,7.572014263,-2051.0,-1614.08
5/28/2013 8:00,20.962,-95.967,4.241,1622.1,4.925657317,-2059.0,-1613.19
5/28/2013 16:00,20.978,-95.972,4.24,1623.3,8.951340682,-2064.0,-1614.38
5/29/2013 0:00,21.0,-95.953,4.243,1622.8,6.662169316,-2098.0,-1613.88
5/29/2013 8:00,21.006,-95.953,4.241,1623.5,2.88586209,-2112.0,-1614.58
5/29/2013 16:00,21.015,-95.939,4.243,1622.1,5.444134458,-2135.0,-1613.19
5/30/2013 0:00,21.028,-95.941,4.242,1622.8,4.5098337,-2165.0,-1613.88
5/30/2013 8:00,21.035,-95.931,4.242,1623.7,2.260199106,-2177.0,-1614.78
5/30/2013 16:00,21.034,-95.932,4.249,1623.3,3.337079562,-2177.0,-1614.38
5/31/2013 0:00,21.051,-95.931,4.247,1624.0,7.948257671,-2145.0,-1615.08
5/31/2013 8:00,21.061,-95.914,4.246,1624.8,6.178235994,-2140.0,-1615.87
5/31/2013 16:00,21.062,-95.906,4.251,1623.4,3.87641587,-2137.0,-1614.48
6/1/2013 0:00,21.077,-95.913,4.248,1623.8,5.407346854,-2142.0,-1614.88
6/1/2013 8:00,21.081,-95.896,4.253,1623.6,2.973297832,-2165.0,-1614.68
6/1/2013 16:00,21.084,-95.901,4.25,1624.6,3.573023929,-2153.0,-1615.67
6/2/2013 0:00,21.097,-95.896,4.251,1623.5,4.831397313,-2160.0,-1614.58
6/2/2013 8:00,21.106,-95.897,4.251,1624.8,3.480014368,-2132.0,-1615.87
6/2/2013 16:00,21.115,-95.894,4.253,1624.0,2.094039159,-2110.0,-1615.08
6/3/2013 0:00,21.119,-95.893,4.257,1623.8,4.166017283,-2090.0,-1614.88
6/3/2013 8:00,21.134,-95.886,4.253,1622.8,5.228613583,-2110.0,-1613.88
6/3/2013 16:00,21.142,-95.892,4.251,1623.5,2.830159006,-2034.0,-1614.58
6/4/2013 0:00,21.151,-95.888,4.258,1624.3,4.038378387,-2075.0,-1615.38
6/4/2013 8:00,21.161,-95.899,4.256,1624.0,4.508769233,-1956.0,-1615.08
6/4/2013 16:00,21.173,-95.89,4.255,1624.4,4.901683384,-2090.0,-1615.47
6/5/2013 0:00,21.182,-95.897,4.256,1624.6,5.454841886,-2062.0,-1615.67
6/5/2013 8:00,21.185,-95.908,4.256,1623.6,3.110257224,-2041.0,-1614.68
6/5/2013 16:00,21.197,-95.903,4.254,1624.2,3.696281916,-2131.0,-1615.28
6/6/2013 0:00,21.201,-95.914,4.253,1624.0,3.693846234,-2114.0,-1615.08
6/6/2013 8:00,21.207,-95.917,4.255,1622.9,2.857271426,-2134.0,-1613.98
6/6/2013 16:00,21.213,-95.922,4.257,1623.6,3.157926535,-2185.0,-1614.68
6/7/2013 0:00,21.215,-95.928,4.253,1623.7,1.131591799,-2182.0,-1614.78
6/7/2013 8:00,21.216,-95.922,4.25,1622.8,1.396030086,-2185.0,-1613.88
6/7/2013 16:00,21.211,-95.928,4.257,1624.0,5.163874514,-2152.0,-1615.08
6/8/2013 0:00,21.209,-95.939,4.255,1623.6,0.252982213,-2131.0,-1614.68
6/8/2013 8:00,21.207,-95.93,4.251,1622.6,2.851596044,-2117.0,-1613.68
6/8/2013 16:00,21.198,-95.934,4.253,1624.2,3.725801927,-2057.0,-1615.28
6/9/2013 0:00,21.189,-95.933,4.249,1621.0,3.440363353,-2016.0,-1612.09
6/9/2013 8:00,21.179,-95.937,4.256,1622.7,4.75033683,-1987.0,-1613.78
6/9/2013 16:00,21.167,-95.94,4.249,1622.8,4.430180583,-2010.0,-1613.88
6/10/2013 0:00,21.156,-95.943,4.248,1623.4,6.779004352,-2103.0,-1614.48
6/10/2013 8:00,21.14,-95.959,4.247,1622.3,7.43948923,-2065.0,-1613.39
6/10/2013 16:00,21.122,-95.957,4.246,1622.9,5.910845963,-1865.0,-1613.98
6/11/2013 0:00,21.111,-95.963,4.248,1621.9,3.320993827,-1915.0,-1612.99
6/11/2013 8:00,21.101,-95.957,4.242,1619.0,7.4440849,-1968.0,-1610.1
6/11/2013 16:00,21.079,-95.952,4.242,1621.7,9.588128076,-2044.0,-1612.79
6/12/2013 0:00,21.059,-95.966,4.253,1623.1,6.426733229,-2054.0,-1614.18
6/12/2013 8:00,21.047,-95.96,4.248,1618.4,3.112073264,-2096.0,-1609.51
6/12/2013 16:00,21.039,-95.972,4.243,1620.1,5.993413051,-2100.0,-1611.2
6/13/2013 0:00,21.023,-95.973,4.245,1622.9,6.4330164,-2125.0,-1613.98
6/13/2013 8:00,21.005,-95.975,4.243,1622.5,9.226510716,-2122.0,-1613.58
6/13/2013 16:00,20.983,-95.989,4.244,1622.2,6.828594292,-2041.0,-1613.29
6/14/2013 0:00,20.98,-95.996,4.243,1621.2,2.413379373,-2026.0,-1612.29
6/14/2013 8:00,20.964,-95.988,4.242,1622.1,9.485958043,-2009.0,-1613.19
6/14/2013 16:00,20.942,-95.982,4.24,1621.8,7.979279416,-2040.0,-1612.89
6/15/2013 0:00,20.927,-95.997,4.242,1621.6,5.552548964,-2029.0,-1612.69
6/15/2013 8:00,20.919,-96.004,4.242,1620.9,6.889100086,-2029.0,-1611.99
6/15/2013 16:00,20.899,-96.014,4.237,1621.2,5.834535114,-2016.0,-1612.29
6/16/2013 0:00,20.889,-96.004,4.236,1621.3,7.859853688,-2042.0,-1612.39
6/16/2013 8:00,20.867,-96.001,4.237,1621.0,10.68102055,-2035.0,-1612.09
6/16/2013 16:00,20.849,-96.028,4.236,1623.0,8.670893841,-2084.0,-1614.08
6/17/2013 0:00,20.83,-96.026,4.235,1620.6,6.95848403,-2004.0,-1611.7
6/17/2013 8:00,20.815,-96.032,4.234,1621.8,6.088365955,-1959.0,-1612.89
6/17/2013 16:00,20.798,-96.031,4.234,1621.4,9.996124249,-1944.0,-1612.49
6/18/2013 0:00,20.772,-96.02,4.235,1621.4,8.374777609,-1937.0,-1612.49
6/18/2013 8:00,20.756,-96.037,4.235,1619.3,7.924947949,-1916.0,-1610.4
6/18/2013 16:00,20.734,-96.028,4.235,1621.6,10.71037814,-1922.0,-1612.69
6/19/2013 0:00,20.716,-96.014,4.237,1620.1,7.037279304,-1944.0,-1611.2
6/19/2013 8:00,20.694,-96.019,4.236,1620.9,9.29758033,-1925.0,-1611.99
6/19/2013 16:00,20.671,-96.007,4.236,1621.7,8.704504581,-1985.0,-1612.79
6/20/2013 0:00,20.651,-96.015,4.235,1620.9,6.567929659,-1942.0,-1611.99
6/20/2013 8:00,20.636,-96.002,4.232,1620.5,5.934180651,-1968.0,-1611.6
6/20/2013 16:00,20.62,-96.014,4.232,1621.2,5.765847726,-1932.0,-1612.29
6/21/2013 0:00,20.606,-96.005,4.23,1620.4,6.828975033,-1940.0,-1611.5
6/21/2013 8:00,20.587,-96.007,4.23,1620.6,7.219480591,-1898.0,-1611.7
6/21/2013 16:00,20.57,-96.004,4.228,1620.6,6.807657453,-1903.0,-1611.7
6/22/2013 0:00,20.552,-96.002,4.229,1620.2,6.931327434,-1901.0,-1611.3
6/22/2013 8:00,20.539,-95.99,4.232,1619.7,5.462060051,-1916.0,-1610.8
6/22/2013 16:00,20.523,-96.002,4.231,1619.9,6.420965659,-1921.0,-1611.0
6/23/2013 0:00,20.508,-96.003,4.229,1619.1,8.130448942,-1891.0,-1610.2
6/23/2013 8:00,20.486,-96.004,4.23,1621.0,7.505864374,-1882.0,-1612.09
6/23/2013 16:00,20.478,-95.985,4.233,1619.4,3.712950309,-1932.0,-1610.5
6/24/2013 0:00,20.464,-96.001,4.229,1620.0,7.823068452,-1912.0,-1611.1
6/24/2013 8:00,20.453,-96.005,4.228,1621.7,5.26060833,-1904.0,-1612.79
6/24/2013 16:00,20.436,-96.002,4.232,1620.3,7.393578295,-1915.0,-1611.4
6/25/2013 0:00,20.42,-96.007,4.225,1620.6,6.633626459,-1903.0,-1611.7
6/25/2013 8:00,20.413,-96.021,4.226,1619.0,2.370358623,-1831.0,-1610.1
6/25/2013 16:00,20.407,-96.014,4.227,1618.8,2.916058984,-1865.0,-1609.91
6/26/2013 0:00,20.401,-96.011,4.228,1620.0,4.68027777,-1881.0,-1611.1
6/26/2013 8:00,20.39,-96.0,4.229,1619.7,3.240987504,-1881.0,-1610.8
6/26/2013 16:00,20.389,-96.01,4.227,1619.8,5.240400748,-1871.0,-1610.9
6/27/2013 0:00,20.396,-96.017,4.226,1620.5,0.813449445,-1835.0,-1611.6
6/27/2013 8:00,20.391,-96.019,4.229,1620.1,2.984292211,-1837.0,-1611.2
6/27/2013 16:00,20.389,-96.025,4.231,1619.8,1.387515766,-1794.0,-1610.9
6/28/2013 0:00,20.391,-96.014,4.229,1620.6,1.871095936,-1856.0,-1611.7
6/28/2013 8:00,20.391,-96.019,4.229,1620.5,2.62606169,-1837.0,-1611.6
6/28/2013 16:00,20.394,-96.023,4.229,1620.6,1.690473307,-1811.0,-1611.7
6/29/2013 0:00,20.396,-96.023,4.232,1620.3,1.309427356,-1809.0,-1611.4
6/29/2013 8:00,20.391,-96.02,4.23,1619.7,1.943707797,-1837.0,-1610.8
6/29/2013 16:00,20.4,-96.016,4.234,1619.8,5.056925944,-1858.0,-1610.9
6/30/2013 0:00,20.409,-96.019,4.234,1620.1,4.178085686,-1847.0,-1611.2
6/30/2013 8:00,20.407,-96.002,4.237,1620.2,0.920054346,-1895.0,-1611.3
6/30/2013 16:00,20.417,-96.016,4.239,1620.9,6.887916957,-1876.0,-1611.99
7/1/2013 0:00,20.43,-96.006,4.243,1620.6,8.344255509,-1910.0,-1611.7
7/1/2013 8:00,20.427,-95.99,4.246,1621.6,1.554155719,-1902.0,-1612.69
7/1/2013 16:00,20.434,-96.009,4.25,1620.6,7.836019398,-1897.0,-1611.7
7/2/2013 0:00,20.449,-96.004,4.25,1621.7,8.23273952,-1916.0,-1612.79
7/2/2013 8:00,20.448,-95.983,4.251,1620.7,3.099032107,-1917.0,-1611.79
7/2/2013 16:00,20.449,-95.987,4.25,1621.8,1.954123845,-1923.0,-1612.89
7/3/2013 0:00,20.453,-95.981,4.253,1620.0,3.698553771,-1922.0,-1611.1
7/3/2013 8:00,20.456,-95.976,4.25,1620.6,1.541590088,-1921.0,-1611.7
7/3/2013 16:00,20.458,-95.975,4.254,1622.0,3.466886211,-1921.0,-1613.09
7/4/2013 0:00,20.449,-95.964,4.256,1622.8,2.980067113,-1900.0,-1613.88
7/4/2013 8:00,20.449,-95.969,4.253,1622.2,2.355185768,-1902.0,-1613.29
7/4/2013 16:00,20.45,-95.964,4.253,1621.7,5.53564811,-1900.0,-1612.79
7/5/2013 0:00,20.441,-95.956,4.257,1622.6,4.964876635,-1910.0,-1613.68
7/5/2013 8:00,20.441,-95.977,4.253,1620.5,2.070096616,-1900.0,-1611.6
7/5/2013 16:00,20.438,-95.967,4.253,1621.7,2.022003956,-1894.0,-1612.79
7/6/2013 0:00,20.433,-95.979,4.255,1621.7,2.219954954,-1889.0,-1612.79
7/6/2013 8:00,20.432,-95.974,4.252,1621.7,1.70425937,-1886.0,-1612.79
