Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
1/11/2013 8:00,21.352,-95.928,4.257,1640,5.300283011,-2189
1/11/2013 16:00,21.336,-95.951,4.248,1637.7,8.972318541,-2180
1/12/2013 0:00,21.34,-95.959,4.248,1640,7.508128928,-2209
1/12/2013 8:00,21.362,-95.965,4.259,1640.4,4.470357928,-2283
1/12/2013 16:00,21.359,-95.961,4.256,1639.7,4.232363406,-2291
1/13/2013 0:00,21.355,-95.96,4.25,1639,5.238024437,-2276
1/13/2013 8:00,21.363,-95.981,4.256,1643,6.615746368,-2198
1/13/2013 16:00,21.376,-95.976,4.256,1639.2,5.090324155,-2276
1/14/2013 0:00,21.378,-95.971,4.256,1638.7,1.010049504,-2317
1/14/2013 8:00,21.376,-95.972,4.25,1639.8,0.818352003,-2317
1/14/2013 16:00,21.381,-95.97,4.256,1641,2.750709,-2369
1/15/2013 0:00,21.388,-95.977,4.25,1640.5,4.93811705,-2337
1/15/2013 8:00,21.399,-95.967,4.256,1639.2,0.421900462,-2433
1/15/2013 16:00,21.39,-95.98,4.256,1640.6,4.570175051,-2264
1/16/2013 0:00,21.391,-95.976,4.252,1639.7,5.12445119,-2337
1/16/2013 8:00,21.409,-95.976,4.256,1640.7,6.418488919,-2326
1/16/2013 16:00,21.414,-95.97,4.255,1639.4,5.106897297,-2357
1/17/2013 0:00,21.398,-95.967,4.261,1639.7,5.670996385,-2433
1/17/2013 8:00,21.401,-95.989,4.253,1640.1,9.182298187,-2172
1/17/2013 16:00,21.416,-95.997,4.254,1640.3,2.648867683,-2215
1/18/2013 0:00,21.41,-95.989,4.256,1639.9,5.751043384,-2218
1/18/2013 8:00,21.397,-95.993,4.254,1639.3,6.78028023,-2088
1/18/2013 16:00,21.403,-96.014,4.249,1639.8,7.586092538,-2171
1/19/2013 0:00,21.422,-96.011,4.253,1639.6,3.843461981,-2318
1/19/2013 8:00,21.416,-96.013,4.252,1638.8,6.044046658,-2275
1/19/2013 16:00,21.405,-96.021,4.25,1637.7,3.439956395,-2256
1/20/2013 0:00,21.417,-96.034,4.253,1639.2,9.972106097,-2308
1/20/2013 8:00,21.435,-96.044,4.253,1639.8,5.374476719,-2253
1/20/2013 16:00,21.434,-96.024,4.248,1640,2.466171121,-2400
1/21/2013 0:00,21.432,-96.042,4.254,1639.6,6.947524739,-2252
1/21/2013 8:00,21.444,-96.046,4.26,1640.5,5.39573906,-2206
1/21/2013 16:00,21.457,-96.045,4.25,1639.5,5.487667993,-2184
1/22/2013 0:00,21.47,-96.046,4.256,1640,2.239486548,-2109
1/22/2013 8:00,21.471,-96.047,4.261,1639.2,2.739142201,-2097
1/22/2013 16:00,21.482,-96.04,4.256,1639,4.565840558,-2101
1/23/2013 0:00,21.494,-96.049,4.255,1642,7.085435766,-2164
1/23/2013 8:00,21.511,-96.048,4.254,1639.8,4.122487113,-2206
1/23/2013 16:00,21.508,-96.039,4.259,1640.2,2.511772283,-2227
1/24/2013 0:00,21.508,-96.043,4.261,1640,3.431807104,-2213
1/24/2013 8:00,21.515,-96.05,4.261,1639.4,4.070110564,-2219
1/24/2013 16:00,21.526,-96.042,4.258,1639.3,7.396384252,-2272
1/25/2013 0:00,21.528,-96.026,4.265,1640.3,1.228006515,-2276
1/25/2013 8:00,21.525,-96.041,4.261,1640,5.136088005,-2215
1/25/2013 16:00,21.536,-96.041,4.259,1641,5.514943336,-2393
1/26/2013 0:00,21.541,-96.03,4.258,1641.1,2.754813968,-2475
1/26/2013 8:00,21.534,-96.031,4.261,1641.4,3.372669566,-2452
1/26/2013 16:00,21.536,-96.04,4.267,1640.3,3.432098483,-2393
1/27/2013 0:00,21.543,-96.039,4.262,1639.6,3.312536792,-2421
1/27/2013 8:00,21.543,-96.03,4.261,1640.5,2.030221663,-2476
1/27/2013 16:00,21.542,-96.03,4.266,1640.9,1.389244399,-2476
1/28/2013 0:00,21.539,-96.032,4.268,1641,1.542076522,-2475
1/28/2013 8:00,21.543,-96.035,4.263,1639.5,2.441311123,-2451
1/28/2013 16:00,21.546,-96.025,4.268,1641.4,5.856833616,-2462
1/29/2013 0:00,21.54,-96.013,4.272,1641.1,3.931831634,-2297
1/29/2013 8:00,21.534,-96.024,4.268,1640.6,5.496216881,-2419
1/29/2013 16:00,21.544,-96.026,4.265,1640.6,5.827177705,-2482
1/30/2013 0:00,21.536,-96.003,4.27,1640.1,5.244616287,-2190
1/30/2013 8:00,21.534,-96.006,4.271,1640.5,2.619465594,-2153
1/30/2013 16:00,21.53,-96.008,4.265,1639.8,0.939627586,-2201
1/31/2013 0:00,21.531,-96.008,4.266,1640,2.282389099,-2201
1/31/2013 8:00,21.53,-96,4.268,1639.5,2.142381852,-2218
1/31/2013 16:00,21.523,-96.005,4.264,1639.4,2.041984329,-2312
2/1/2013 0:00,21.52,-96,4.261,1641.1,1.554670383,-2342
2/1/2013 8:00,21.515,-96.011,4.274,1640.9,3.912569488,-2394
2/1/2013 16:00,21.517,-96.01,4.264,1640.3,5.295677483,-2348
2/2/2013 0:00,21.518,-95.995,4.267,1639.9,1.25399362,-2262
2/2/2013 8:00,21.512,-96.011,4.277,1641,4.832163077,-2413
2/2/2013 16:00,21.512,-96.011,4.266,1641.2,1.870320828,-2413
2/3/2013 0:00,21.512,-96.011,4.268,1640.8,2.330021459,-2413
2/3/2013 8:00,21.511,-96.017,4.271,1640.2,1.724180965,-2307
2/3/2013 16:00,21.517,-96.006,4.261,1639.3,6.30578306,-2371
2/4/2013 0:00,21.509,-95.995,4.27,1641.8,3.184038316,-2272
2/4/2013 8:00,21.512,-96.008,4.273,1641.5,4.845998349,-2436
2/4/2013 16:00,21.526,-95.998,4.264,1640.8,4.30202278,-2264
2/5/2013 0:00,21.523,-95.999,4.267,1641.6,4.343696582,-2281
2/5/2013 8:00,21.514,-96,4.266,1639,3.219254572,-2380
2/5/2013 16:00,21.528,-96.011,4.271,1639.8,6.69319057,-2263
2/6/2013 0:00,21.538,-95.994,4.271,1640.7,11.3070111,-2265
2/6/2013 8:00,21.528,-95.973,4.269,1634.2,6.068978497,-2349
2/6/2013 16:00,21.525,-96.003,4.273,1635,6.912785256,-2300
2/7/2013 0:00,21.543,-95.991,4.277,1636.5,7.446032501,-2272
2/7/2013 8:00,21.539,-95.984,4.265,1636.6,6.173815676,-2309
2/7/2013 16:00,21.526,-95.983,4.279,1634.3,5.5663453,-2313
2/8/2013 0:00,21.536,-96.003,4.271,1636.3,5.064266976,-2190
2/8/2013 8:00,21.542,-95.984,4.275,1636.6,7.535847663,-2298
2/8/2013 16:00,21.535,-95.978,4.268,1635.4,3.326334319,-2361
2/9/2013 0:00,21.53,-95.983,4.277,1635.9,1.88827964,-2328
2/9/2013 8:00,21.529,-95.988,4.277,1635.5,3.728391074,-2284
2/9/2013 16:00,21.529,-95.994,4.269,1635.4,4.710881022,-2273
2/10/2013 0:00,21.53,-95.971,4.277,1635.4,3.251353564,-2372
2/10/2013 8:00,21.529,-95.979,4.27,1634.8,3.726996109,-2331
2/10/2013 16:00,21.518,-95.975,4.282,1636.3,1.832157198,-2287
2/11/2013 0:00,21.524,-95.986,4.271,1634.6,2.537183478,-2281
2/11/2013 8:00,21.522,-95.97,4.271,1636.2,6.471135913,-2336
2/11/2013 16:00,21.505,-95.967,4.271,1635.6,6.894903915,-2254
2/12/2013 0:00,21.493,-95.967,4.262,1635,3.065566832,-2223
2/12/2013 8:00,21.494,-95.974,4.28,1636.4,2.46,-2223
2/12/2013 16:00,21.486,-95.954,4.264,1634.4,8.825944709,-2225
2/13/2013 0:00,21.468,-95.951,4.274,1634.6,7.651640347,-2212
2/13/2013 8:00,21.459,-95.964,4.277,1636.4,0.693541635,-2150
2/13/2013 16:00,21.46,-95.952,4.266,1632,4.922204791,-2206
2/14/2013 0:00,21.45,-95.946,4.268,1635.1,6.059843232,-2221
2/14/2013 8:00,21.434,-95.946,4.276,1635.2,4.595573958,-2224
2/14/2013 16:00,21.431,-95.949,4.269,1632.9,2.675256997,-2234
2/15/2013 0:00,21.438,-95.944,4.265,1630.8,5.462600113,-2241
2/15/2013 8:00,21.418,-95.927,4.257,1632.6,13.60494395,-2180
2/15/2013 16:00,21.388,-95.933,4.267,1634,7.371634825,-2224
2/16/2013 0:00,21.396,-95.945,4.279,1631.6,4.196617686,-2302
2/16/2013 8:00,21.393,-95.924,4.268,1628.6,8.115423587,-2192
2/16/2013 16:00,21.375,-95.921,4.247,1631.9,8.6734134,-2220
2/17/2013 0:00,21.355,-95.924,4.259,1631.6,4.763202704,-2200
2/17/2013 8:00,21.354,-95.928,4.27,1634,1.973423421,-2189
2/17/2013 16:00,21.356,-95.922,4.252,1632.6,2.473863375,-2200
2/18/2013 0:00,21.345,-95.921,4.247,1632.5,4.412754242,-2175
2/18/2013 8:00,21.338,-95.923,4.263,1633.3,6.453836069,-2166
2/18/2013 16:00,21.336,-95.943,4.264,1632.8,1.540129865,-2166
2/19/2013 0:00,21.339,-95.927,4.251,1632.5,3.104593371,-2161
2/19/2013 8:00,21.329,-95.936,4.256,1633,2.597883754,-2118
2/19/2013 16:00,21.333,-95.929,4.261,1633.3,3.429650128,-2135
2/20/2013 0:00,21.333,-95.938,4.26,1632.9,12.22376783,-2144
2/20/2013 8:00,21.337,-95.981,4.253,1633.1,9.28630174,-2146
2/20/2013 16:00,21.338,-95.983,4.255,1633,2.57200311,-2154
2/21/2013 0:00,21.347,-95.984,4.259,1634.1,2.104899047,-2146
2/21/2013 8:00,21.345,-95.983,4.256,1633.2,2.600192301,-2162
2/21/2013 16:00,21.341,-95.99,4.252,1633.1,1.423024947,-2123
2/22/2013 0:00,21.347,-95.986,4.254,1633.1,4.469955257,-2146
2/22/2013 8:00,21.351,-95.978,4.252,1633,0.885268321,-2202
2/22/2013 16:00,21.345,-95.984,4.258,1635.1,2.022523177,-2142
2/23/2013 0:00,21.345,-95.984,4.251,1632.7,0.260768096,-2142
2/23/2013 8:00,21.345,-95.986,4.25,1630.6,1.225765067,-2142
2/23/2013 16:00,21.348,-95.986,4.249,1631.8,0.689637586,-2146
2/24/2013 0:00,21.341,-95.986,4.253,1632.2,4.926672305,-2138
2/24/2013 8:00,21.33,-95.992,4.253,1631.9,3.075093495,-2114
2/24/2013 16:00,21.334,-95.998,4.25,1632.1,2.222723555,-2109
2/25/2013 0:00,21.337,-95.995,4.25,1630.7,3.55123922,-2113
2/25/2013 8:00,21.335,-95.984,4.253,1633.7,5.085951238,-2134
2/25/2013 16:00,21.317,-95.987,4.25,1630,6.745850576,-2124
2/26/2013 0:00,21.314,-95.999,4.252,1632.2,4.67403466,-2130
2/26/2013 8:00,21.324,-96.001,4.249,1630.7,4.133206987,-2117
2/26/2013 16:00,21.32,-95.988,4.25,1631,5.274030717,-2124
2/27/2013 0:00,21.306,-95.994,4.256,1629.9,5.685806891,-2148
2/27/2013 8:00,21.303,-96.003,4.249,1631,1.990904317,-2171
2/27/2013 16:00,21.303,-96.004,4.249,1630.9,1.42442971,-2171
2/28/2013 0:00,21.302,-95.998,4.248,1631.2,3.561418257,-2170
2/28/2013 8:00,21.289,-95.996,4.248,1632,5.646954932,-2234
2/28/2013 16:00,21.281,-96.003,4.249,1631,3.478045428,-2252
3/1/2013 0:00,21.289,-96.01,4.247,1629.9,2.900620623,-2207
3/1/2013 8:00,21.287,-96.008,4.247,1630.6,4.940161941,-2251
3/1/2013 16:00,21.27,-96.005,4.247,1630.3,5.730078533,-2208
3/2/2013 0:00,21.262,-96.007,4.247,1630.7,1.7328012,-2175
3/2/2013 8:00,21.26,-96.008,4.245,1631.6,0.504777179,-2175
3/2/2013 16:00,21.259,-96.007,4.249,1631.5,2.613235542,-2175
3/3/2013 0:00,21.248,-96.009,4.249,1630.9,3.9003205,-2126
3/3/2013 8:00,21.244,-96.011,4.247,1630.2,0.139283883,-2113
3/3/2013 16:00,21.244,-96.009,4.244,1629.7,1.068924693,-2113
3/4/2013 0:00,21.24,-96.01,4.25,1631.2,3.623272002,-2101
3/4/2013 8:00,21.233,-96.016,4.239,1630.1,1.114629983,-2089
3/4/2013 16:00,21.235,-96.011,4.243,1630.4,1.033537614,-2090
3/5/2013 0:00,21.234,-96.018,4.247,1630.7,1.630030675,-2108
3/5/2013 8:00,21.228,-96.012,4.246,1629.9,2.260729971,-2070
3/5/2013 16:00,21.227,-96.023,4.243,1629.2,4.630010799,-2105
3/6/2013 0:00,21.234,-96.029,4.241,1630,2.191072797,-2135
3/6/2013 8:00,21.232,-96.03,4.245,1630.4,3.153363284,-2158
3/6/2013 16:00,21.227,-96.026,4.244,1628.4,1.770536642,-2123
3/7/2013 0:00,21.238,-96.027,4.243,1632.4,3.748933182,-2142
3/7/2013 8:00,21.238,-96.019,4.247,1631.8,4.465086785,-2116
3/7/2013 16:00,21.227,-96.018,4.247,1630.5,3.91138083,-2091
3/8/2013 0:00,21.23,-96.028,4.246,1629.3,5.635858408,-2131
3/8/2013 8:00,21.247,-96.024,4.25,1630.9,5.928861611,-2136
3/8/2013 16:00,21.248,-96.014,4.25,1630.8,2.093442142,-2129
3/9/2013 0:00,21.246,-96.02,4.247,1630.4,5.468528138,-2131
3/9/2013 8:00,21.256,-96.034,4.245,1630.3,7.752709204,-2194
3/9/2013 16:00,21.275,-96.026,4.252,1631.9,6.417865689,-2137
3/10/2013 0:00,21.271,-96.015,4.249,1629.4,1.78,-2189
3/10/2013 8:00,21.276,-96.03,4.246,1630.7,8.286000241,-2093
3/10/2013 16:00,21.292,-96.04,4.249,1630.8,5.506813961,-2023
3/11/2013 0:00,21.302,-96.031,4.252,1630.6,4.76488195,-2080
3/11/2013 8:00,21.308,-96.026,4.248,1630.4,2.532982432,-2094
3/11/2013 16:00,21.316,-96.031,4.246,1631.3,4.088826237,-2113
3/12/2013 0:00,21.329,-96.029,4.25,1629.9,6.483903145,-2122
3/12/2013 8:00,21.342,-96.023,4.252,1630.2,3.291094043,-2126
3/12/2013 16:00,21.341,-96.018,4.251,1630.6,1.680773631,-2118
3/13/2013 0:00,21.356,-96.025,4.251,1631.6,9.302311541,-2145
3/13/2013 8:00,21.376,-96.029,4.253,1629.4,5.190857347,-2177
3/13/2013 16:00,21.377,-96.017,4.253,1631,2.833866616,-2129
3/14/2013 0:00,21.375,-96.025,4.255,1631.7,5.614454559,-2167
3/14/2013 8:00,21.396,-96.026,4.255,1632,7.710616058,-2243
3/14/2013 16:00,21.402,-96.015,4.256,1631.1,2.421611034,-2171
3/15/2013 0:00,21.403,-96.021,4.256,1629.8,7.305429488,-2234
3/15/2013 8:00,21.417,-96.035,4.254,1630.8,6.092946742,-2308
3/15/2013 16:00,21.425,-96.01,4.258,1630.9,6.86470684,-2318
3/16/2013 0:00,21.425,-96.013,4.256,1631.1,6.352991421,-2337
3/16/2013 8:00,21.431,-96.028,4.255,1630.8,7.659432094,-2398
3/16/2013 16:00,21.455,-96.014,4.265,1632.2,8.395981181,-2313
3/17/2013 0:00,21.449,-96.001,4.259,1629.9,5.752955762,-2319
3/17/2013 8:00,21.442,-96.006,4.251,1631.1,3.595622338,-2362
3/17/2013 16:00,21.46,-96.009,4.261,1631.7,7.493230278,-2297
3/18/2013 0:00,21.471,-96,4.256,1630.4,7.464455774,-2266
3/18/2013 8:00,21.466,-95.982,4.261,1632.1,4.470011186,-2178
3/18/2013 16:00,21.46,-96.001,4.258,1630,7.585545465,-2279
3/19/2013 0:00,21.483,-95.997,4.262,1631.6,9.586792999,-2266
3/19/2013 8:00,21.477,-95.972,4.262,1631.4,7.777049569,-2188
3/19/2013 16:00,21.466,-95.975,4.259,1628.1,5.449449513,-2164
3/20/2013 0:00,21.476,-95.986,4.263,1631.9,6.568896407,-2216
3/20/2013 8:00,21.487,-95.972,4.264,1631.9,5.685068161,-2206
3/20/2013 16:00,21.47,-95.964,4.261,1630,7.317185251,-2171
3/21/2013 0:00,21.464,-95.965,4.259,1631.9,4.189713594,-2161
3/21/2013 8:00,21.479,-95.968,4.268,1632.3,4.902499363,-2187
3/21/2013 16:00,21.476,-95.954,4.268,1632.1,4.665661797,-2217
3/22/2013 0:00,21.466,-95.963,4.256,1629.8,1.47122398,-2161
3/22/2013 8:00,21.468,-95.954,4.266,1632.9,3.360729088,-2212
3/22/2013 16:00,21.462,-95.953,4.268,1631,4.101121798,-2206
3/23/2013 0:00,21.454,-95.957,4.256,1629.4,1.114629983,-2165
3/23/2013 8:00,21.453,-95.955,4.259,1632.1,1.91,-2165
3/23/2013 16:00,21.443,-95.955,4.265,1631.6,4.546042235,-2156
3/24/2013 0:00,21.432,-95.952,4.26,1629.2,6.714826878,-2225
3/24/2013 8:00,21.417,-95.968,4.258,1630.5,4.222037423,-2317
3/24/2013 16:00,21.42,-95.964,4.258,1629.6,4.378333016,-2331
3/25/2013 0:00,21.406,-95.954,4.258,1631.1,9.271596411,-2363
3/25/2013 8:00,21.382,-95.96,4.264,1631.1,7.211664163,-2384
3/25/2013 16:00,21.378,-95.968,4.259,1630.1,1.966646893,-2343
3/26/2013 0:00,21.379,-95.967,4.256,1630.1,4.149469846,-2343
3/26/2013 8:00,21.359,-95.968,4.257,1631,8.231464025,-2269
3/26/2013 16:00,21.344,-95.973,4.259,1629.9,3.356575636,-2200
3/27/2013 0:00,21.338,-95.973,4.255,1629.1,3.539223079,-2185
3/27/2013 8:00,21.33,-95.985,4.25,1630.3,3.977750621,-2130
3/27/2013 16:00,21.319,-95.979,4.256,1628.6,5.377917813,-2120
3/28/2013 0:00,21.307,-95.977,4.251,1629.2,4.278329113,-2122
3/28/2013 8:00,21.298,-95.975,4.247,1630.4,2.782103521,-2154
3/28/2013 16:00,21.293,-95.982,4.252,1630,2.594532713,-2187
3/29/2013 0:00,21.285,-95.981,4.254,1629.6,5.573544653,-2225
3/29/2013 8:00,21.269,-95.977,4.247,1630.2,4.393563474,-2212
3/29/2013 16:00,21.266,-95.973,4.248,1629.2,0.892748565,-2207
3/30/2013 0:00,21.259,-95.978,4.25,1629.3,4.897764796,-2180
3/30/2013 8:00,21.244,-95.976,4.249,1629.6,5.624277731,-2113
3/30/2013 16:00,21.234,-95.976,4.248,1630.5,1.562849961,-2083
3/31/2013 0:00,21.232,-95.971,4.246,1628.5,3.186989175,-2093
3/31/2013 8:00,21.219,-95.965,4.247,1627.8,7.031543216,-2107
3/31/2013 16:00,21.206,-95.955,4.251,1627.3,3.31834296,-2075
4/1/2013 0:00,21.201,-95.962,4.243,1627.5,3.268409399,-2046
4/1/2013 8:00,21.193,-95.964,4.246,1628.6,5.455135195,-2006
4/1/2013 16:00,21.177,-95.957,4.252,1629.3,5.277281497,-2006
4/2/2013 0:00,21.168,-95.959,4.238,1627.8,2.505114768,-2008
4/2/2013 8:00,21.162,-95.959,4.244,1630.1,3.666619697,-2054
4/2/2013 16:00,21.149,-95.955,4.25,1627.1,14.37356254,-2165
4/3/2013 0:00,21.129,-95.905,4.241,1628.2,11.76496494,-1989
4/3/2013 8:00,21.119,-95.902,4.24,1629.5,5.805695479,-2050
4/3/2013 16:00,21.105,-95.882,4.241,1627,4.428780871,-2187
4/4/2013 0:00,21.097,-95.904,4.241,1628.7,4.687003307,-2143
4/4/2013 8:00,21.082,-95.887,4.238,1628.4,5.588148173,-2187
4/4/2013 16:00,21.072,-95.9,4.241,1627,4.746756788,-2160
4/5/2013 0:00,21.059,-95.891,4.242,1627.6,6.857441214,-2173
4/5/2013 8:00,21.043,-95.891,4.241,1627.2,7.651908259,-2192
4/5/2013 16:00,21.029,-95.903,4.235,1626.8,2.903411786,-2211
4/6/2013 0:00,21.03,-95.903,4.239,1629.8,3.172459614,-2211
4/6/2013 8:00,21.012,-95.899,4.239,1627.9,8.177071603,-2096
4/6/2013 16:00,20.996,-95.903,4.238,1626.5,4.306100324,-1942
4/7/2013 0:00,20.989,-95.903,4.235,1627.8,2.432323992,-1863
4/7/2013 8:00,20.98,-95.903,4.235,1627.8,7.686332025,-1840
4/7/2013 16:00,20.965,-95.888,4.237,1627.8,5.021434058,-1977
4/8/2013 0:00,20.963,-95.917,4.235,1627.1,6.708710755,-1843
4/8/2013 8:00,20.956,-95.911,4.241,1628.8,6.880181684,-1881
4/8/2013 16:00,20.942,-95.907,4.234,1627.3,4.050888791,-1940
4/9/2013 0:00,20.935,-95.911,4.236,1628.7,3.224934108,-1953
4/9/2013 8:00,20.925,-95.905,4.239,1627.4,3.941180026,-1982
4/9/2013 16:00,20.92,-95.902,4.235,1627.6,1.502065245,-1997
4/10/2013 0:00,20.918,-95.898,4.235,1627.8,3.671471095,-2011
4/10/2013 8:00,20.903,-95.904,4.24,1627.4,5.648406855,-2001
4/10/2013 16:00,20.897,-95.907,4.234,1627.3,1.471461858,-1988
4/11/2013 0:00,20.899,-95.907,4.234,1628,4.686875292,-1988
4/11/2013 8:00,20.885,-95.892,4.241,1627.8,6.889412167,-2040
4/11/2013 16:00,20.871,-95.902,4.235,1628.1,3.163700365,-1972
4/12/2013 0:00,20.867,-95.894,4.233,1625.5,2.372614592,-2053
4/12/2013 8:00,20.86,-95.901,4.235,1627.1,5.713492802,-1925
4/12/2013 16:00,20.848,-95.907,4.232,1627.8,3.959040288,-1805
4/13/2013 0:00,20.839,-95.899,4.233,1626.1,4.441846463,-1941
4/13/2013 8:00,20.826,-95.904,4.231,1626.6,6.953481143,-1870
4/13/2013 16:00,20.819,-95.92,4.228,1626.4,4.989027961,-1864
4/14/2013 0:00,20.824,-95.929,4.231,1626.1,1.949974359,-1868
4/14/2013 8:00,20.818,-95.933,4.232,1626.3,3.94848072,-1877
4/14/2013 16:00,20.809,-95.938,4.227,1628.9,4.023443799,-1896
4/15/2013 0:00,20.806,-95.945,4.232,1627.9,1.760255663,-1908
4/15/2013 8:00,20.813,-95.943,4.229,1624.6,2.14848784,-1899
4/15/2013 16:00,20.808,-95.936,4.228,1625.5,4.952655853,-1893
4/16/2013 0:00,20.8,-95.928,4.228,1626.5,1.684280262,-1880
4/16/2013 8:00,20.802,-95.941,4.227,1626,9.788973388,-1906
4/16/2013 16:00,20.811,-95.964,4.229,1625.7,4.660922655,-1917
4/17/2013 0:00,20.819,-95.946,4.228,1626.2,7.513940378,-1908
4/17/2013 8:00,20.809,-95.943,4.23,1629.4,7.097393888,-1903
4/17/2013 16:00,20.815,-95.966,4.232,1627.6,7.06408522,-1917
4/18/2013 0:00,20.833,-95.954,4.229,1625.3,6.169246307,-1958
4/18/2013 8:00,20.833,-95.953,4.229,1626.8,2.672264957,-1958
4/18/2013 16:00,20.834,-95.958,4.227,1625.9,2.996030707,-1995
4/19/2013 0:00,20.844,-95.954,4.232,1626,2.914944253,-2019
4/19/2013 8:00,20.849,-95.958,4.229,1626.1,2.970605999,-2060
4/19/2013 16:00,20.859,-95.959,4.231,1626.9,4.880829847,-2081
4/20/2013 0:00,20.869,-95.951,4.23,1624.9,5.425946922,-2045
4/20/2013 8:00,20.872,-95.939,4.229,1625.9,1.190042016,-1997
4/20/2013 16:00,20.874,-95.943,4.23,1626.5,3.800447342,-2014
4/21/2013 0:00,20.889,-95.94,4.232,1627.3,8.94691567,-2004
4/21/2013 8:00,20.903,-95.923,4.229,1627.1,2.383715587,-1976
4/21/2013 16:00,20.899,-95.933,4.228,1627.3,6.301785461,-1985
4/22/2013 0:00,20.908,-95.942,4.23,1626.2,5.829751281,-2021
4/22/2013 8:00,20.917,-95.919,4.226,1625.1,9.362590454,-1971
4/22/2013 16:00,20.911,-95.906,4.232,1627.7,4.651763107,-1990
4/23/2013 0:00,20.905,-95.918,4.232,1626.7,3.450710072,-1976
4/23/2013 8:00,20.919,-95.914,4.234,1626.6,4.381791871,-1973
4/23/2013 16:00,20.916,-95.909,4.235,1626.7,2.816025568,-1981
4/24/2013 0:00,20.911,-95.911,4.232,1624.9,1.406164997,-1983
4/24/2013 8:00,20.911,-95.915,4.233,1627.6,2.014671189,-1978
4/24/2013 16:00,20.914,-95.92,4.233,1626.1,2.062280291,-1974
4/25/2013 0:00,20.917,-95.924,4.235,1628.8,0.976165969,-1972
4/25/2013 8:00,20.917,-95.922,4.235,1627.7,1.729306219,-1972
4/25/2013 16:00,20.914,-95.913,4.237,1627.5,5.448825562,-1976
4/26/2013 0:00,20.903,-95.894,4.234,1626.5,11.57476998,-2031
4/26/2013 8:00,20.888,-95.87,4.243,1629.2,4.397931332,-2183
4/26/2013 16:00,20.884,-95.88,4.241,1626,5.335175723,-2123
4/27/2013 0:00,20.879,-95.883,4.239,1625.5,3.342828144,-2142
4/27/2013 8:00,20.883,-95.868,4.237,1624.5,5.399120299,-2205
4/27/2013 16:00,20.871,-95.862,4.241,1626,5.810929358,-2251
4/28/2013 0:00,20.86,-95.874,4.245,1624.8,7.668976464,-2241
4/28/2013 8:00,20.858,-95.891,4.238,1623.9,2.012585402,-2120
4/28/2013 16:00,20.849,-95.877,4.243,1625.8,8.67265242,-2217
4/29/2013 0:00,20.839,-95.861,4.242,1624.6,5.342929908,-2232
4/29/2013 8:00,20.827,-95.868,4.243,1624.3,6.551335742,-2135
4/29/2013 16:00,20.827,-95.883,4.238,1624.7,1.836981219,-2034
4/30/2013 0:00,20.823,-95.872,4.243,1626.5,9.544055742,-2075
4/30/2013 8:00,20.805,-95.859,4.243,1624.5,5.96350568,-2140
4/30/2013 16:00,20.803,-95.88,4.239,1625.1,2.983236497,-1970
5/1/2013 0:00,20.801,-95.866,4.243,1625.6,7.602788962,-2094
5/1/2013 8:00,20.791,-95.862,4.243,1624.9,7.142282548,-2103
5/1/2013 16:00,20.784,-95.889,4.241,1624.2,8.428196723,-1948
5/2/2013 0:00,20.78,-95.893,4.239,1623.8,4.327701468,-1942
5/2/2013 8:00,20.78,-95.877,4.243,1624.7,5.100833265,-1997
5/2/2013 16:00,20.76,-95.879,4.243,1625.7,8.45752919,-2002
5/3/2013 0:00,20.748,-95.885,4.237,1623.6,2.210452442,-1985
5/3/2013 8:00,20.744,-95.882,4.245,1624.3,3.260705445,-2000
5/3/2013 16:00,20.731,-95.879,4.244,1624.2,6.007703388,-2030
5/4/2013 0:00,20.716,-95.877,4.242,1624.8,5.92574046,-2057
5/4/2013 8:00,20.702,-95.888,4.241,1623.7,6.891131982,-2015
5/4/2013 16:00,20.69,-95.894,4.247,1625.1,4.229952718,-2018
5/5/2013 0:00,20.68,-95.882,4.245,1624.5,5.52196523,-2093
5/5/2013 8:00,20.666,-95.887,4.241,1624.1,7.892578793,-2122
5/5/2013 16:00,20.653,-95.902,4.244,1625.1,4.834976732,-2111
5/6/2013 0:00,20.64,-95.9,4.247,1624.6,6.23346613,-2151
5/6/2013 8:00,20.622,-95.913,4.239,1622.6,8.732124598,-2132
5/6/2013 16:00,20.6,-95.912,4.243,1625.1,8.908675547,-2131
5/7/2013 0:00,20.578,-95.906,4.243,1623.9,8.502123264,-2116
5/7/2013 8:00,20.555,-95.914,4.242,1623.7,10.31279303,-2065
5/7/2013 16:00,20.534,-95.919,4.241,1624.6,7.631212223,-2049
5/8/2013 0:00,20.518,-95.903,4.241,1623.6,9.110137211,-2151
5/8/2013 8:00,20.489,-95.919,4.237,1624,10.46083171,-2050
5/8/2013 16:00,20.474,-95.92,4.243,1625.8,3.931272059,-2065
5/9/2013 0:00,20.462,-95.925,4.241,1624.5,6.263138191,-2051
5/9/2013 8:00,20.443,-95.926,4.238,1625.1,8.180880148,-2048
5/9/2013 16:00,20.424,-95.929,4.24,1623.5,5.500327263,-2054
5/10/2013 0:00,20.416,-95.933,4.239,1623.8,3.311570624,-2039
5/10/2013 8:00,20.403,-95.923,4.237,1623.7,8.005229541,-2066
5/10/2013 16:00,20.382,-95.924,4.237,1622.1,10.41971209,-2054
