Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
1/3/2018 8:00,26.725,-95.735,11.73,224.9,14.63558677,-1308
1/3/2018 16:00,26.677,-95.713,11.765,225.6,24.72720971,-1422
1/4/2018 0:00,26.601,-95.688,11.692,223.9,38.15943527,-1372
1/4/2018 8:00,26.488,-95.668,11.836,230,47.23928556,-1410
1/4/2018 16:00,26.373,-95.638,11.877,232.5,43.09142142,-1433
1/5/2018 0:00,26.287,-95.577,11.883,229.8,34.5000942,-1447
1/5/2018 8:00,26.244,-95.504,11.991,235.5,31.6797601,-1535
1/5/2018 16:00,26.252,-95.401,12.041,237.9,35.09116271,-1587
1/6/2018 0:00,26.269,-95.321,12.108,240.3,22.58482898,-1621
1/6/2018 8:00,26.307,-95.26,12.17,244.1,37.15072678,-1556
1/6/2018 16:00,26.392,-95.173,12.099,240.8,41.42226092,-1750
1/7/2018 0:00,26.48,-95.141,12.004,236.6,37.19565566,-1716
1/7/2018 8:00,26.588,-95.135,12.031,237.6,44.71428072,-1682
1/7/2018 16:00,26.699,-95.154,11.946,233.4,39.79542939,-1544
1/8/2018 0:00,26.787,-95.21,12.04,239.3,41.14755886,-1601
1/8/2018 8:00,26.881,-95.27,11.966,231.3,39.08332125,-1564
1/8/2018 16:00,26.934,-95.359,11.845,229.4,35.82677351,-1509
1/9/2018 0:00,26.972,-95.447,11.877,232.1,31.57080297,-1176
1/9/2018 8:00,26.986,-95.532,11.736,224.8,29.72742841,-1313
1/9/2018 16:00,26.962,-95.612,11.791,229.5,24.28565214,-1223
1/10/2018 0:00,26.947,-95.674,11.625,224.3,27.84082075,-948
1/10/2018 8:00,26.875,-95.752,11.615,222.4,43.22070337,-1087
1/10/2018 16:00,26.794,-95.82,11.73,226.7,33.54585667,-1248
1/11/2018 0:00,26.715,-95.847,11.755,228.1,35.0803435,-1400
1/11/2018 8:00,26.615,-95.855,11.798,230.8,39.64233217,-1278
1/11/2018 16:00,26.517,-95.844,11.852,228.9,37.53501832,-1250
1/12/2018 0:00,26.429,-95.799,11.832,232.9,36.19005941,-1291
1/12/2018 8:00,26.361,-95.732,11.88,233.4,35.61717563,-1280
1/12/2018 16:00,26.314,-95.641,11.909,228.5,35.42924357,-1340
1/13/2018 0:00,26.291,-95.548,12.006,235.8,32.59884967,-1502
1/13/2018 8:00,26.294,-95.447,12.104,241.5,41.29186118,-1570
1/13/2018 16:00,26.344,-95.33,11.999,237.7,41.97600386,-1594
1/14/2018 0:00,26.425,-95.257,12.127,237.7,46.21045769,-1683
1/14/2018 8:00,26.543,-95.196,12.123,242.3,47.09823457,-1610
1/14/2018 16:00,26.657,-95.191,12,234.8,48.96722271,-1616
1/15/2018 0:00,26.787,-95.241,11.94,233.9,51.08563888,-1585
1/15/2018 8:00,26.877,-95.325,11.766,227.8,42.31269904,-1510
1/15/2018 16:00,26.937,-95.424,11.805,227.2,40.38899355,-1327
1/16/2018 0:00,26.964,-95.536,11.742,224.3,39.49505412,-1361
1/16/2018 8:00,26.964,-95.646,11.624,223.3,37.40942395,-1159
1/16/2018 16:00,26.933,-95.748,11.705,222.8,35.32950042,-937
1/17/2018 0:00,26.887,-95.831,11.612,221.3,33.94751832,-939
1/17/2018 8:00,26.816,-95.899,11.716,221.3,37.54718764,-983
1/17/2018 16:00,26.728,-95.944,11.697,226.1,37.92553889,-1210
1/18/2018 0:00,26.632,-95.946,11.843,227.4,35.81294179,-1087
1/18/2018 8:00,26.551,-95.909,11.815,228,30.91177284,-1202
1/18/2018 16:00,26.486,-95.868,11.952,232.6,34.3562105,-1214
1/19/2018 0:00,26.442,-95.759,11.88,231.3,36.73756797,-1338
1/19/2018 8:00,26.362,-95.716,12.018,236.4,37.64421337,-1319
1/19/2018 16:00,26.286,-95.655,12.108,237.4,33.45847576,-1372
1/20/2018 0:00,26.287,-95.553,12.266,245.9,43.48842835,-1496
1/20/2018 8:00,26.34,-95.433,12.178,241.9,42.23494525,-1577
1/20/2018 16:00,26.416,-95.314,12.237,246.6,86.82223966,-1638
1/21/2018 0:00,26.65,-95.166,12.258,244.5,71.04526022,-1606
1/21/2018 8:00,26.72,-95.143,12.219,245.5,25.90957352,-1591
1/21/2018 16:00,26.834,-95.119,12.096,238.8,46.38284705,-1578
1/22/2018 0:00,26.924,-95.128,12.078,242,31.65123852,-1440
1/22/2018 8:00,26.989,-95.193,12.119,239.5,31.19670816,-1435
1/22/2018 16:00,27.046,-95.239,12.085,237.1,25.05992817,-1158
1/23/2018 0:00,27.078,-95.309,12.103,237.8,29.3865003,-1265
1/23/2018 8:00,27.089,-95.397,12.063,239.6,33.41107152,-1247
1/23/2018 16:00,27.075,-95.488,12.175,240.8,23.99445978,-1282
1/24/2018 0:00,27.078,-95.545,12.069,237.5,27.42311798,-1267
1/24/2018 8:00,26.997,-95.635,12.182,241.7,48.4724922,-1130
1/24/2018 16:00,26.924,-95.713,11.935,230.2,30.24514011,-939
1/25/2018 0:00,26.848,-95.719,11.929,236.4,30.2318921,-1090
1/25/2018 8:00,26.768,-95.717,11.877,222,33.42316562,-1118
1/25/2018 16:00,26.674,-95.71,11.848,222.5,38.00813597,-1408
1/26/2018 0:00,26.593,-95.662,11.715,225.5,32.91998177,-1388
1/26/2018 8:00,26.563,-95.573,11.748,228.5,30.95696529,-1303
1/26/2018 16:00,26.518,-95.501,11.707,230.2,32.00630094,-1524
1/27/2018 0:00,26.518,-95.388,11.928,231.5,49.71647715,-1602
1/27/2018 8:00,26.583,-95.241,11.902,231.2,58.03963646,-1649
1/27/2018 16:00,26.658,-95.105,12.177,240.8,54.10180219,-1642
1/28/2018 0:00,26.743,-94.993,12.291,244.8,43.26079518,-1605
1/28/2018 8:00,26.823,-94.924,12.307,243.6,42.51882995,-1364
1/28/2018 16:00,26.933,-94.866,12.443,251,44.87904856,-1491
1/29/2018 0:00,27.031,-94.85,12.613,257.3,33.76412889,-1446
1/29/2018 8:00,27.113,-94.871,12.61,257.8,33.27783797,-1428
1/29/2018 16:00,27.192,-94.912,12.641,257.6,33.16937895,-1154
1/30/2018 0:00,27.246,-94.988,12.514,254,35.97105086,-1143
1/30/2018 8:00,27.266,-95.098,12.532,254,38.79899483,-1155
1/30/2018 16:00,27.274,-95.21,12.373,248.4,41.01583719,-1186
1/31/2018 0:00,27.238,-95.341,12.218,243.5,52.99766221,-1147
1/31/2018 8:00,27.167,-95.475,12.017,235.6,49.56253121,-1248
1/31/2018 16:00,27.085,-95.576,11.873,229.4,52.25600061,-1237
2/1/2018 0:00,26.96,-95.65,11.669,221.6,46.29545226,-1133
2/1/2018 8:00,26.866,-95.665,11.83,228,36.28165928,-982
2/1/2018 16:00,26.762,-95.671,11.843,229.1,41.38164327,-1369
2/2/2018 0:00,26.667,-95.618,11.863,228.4,38.10329382,-1448
2/2/2018 8:00,26.609,-95.551,11.786,227.9,29.97295448,-1480
2/2/2018 16:00,26.593,-95.46,11.993,236.1,35.11835133,-1559
2/3/2018 0:00,26.619,-95.354,11.821,227.4,41.29703621,-1625
2/3/2018 8:00,26.685,-95.25,11.977,233.1,47.40597642,-1612
2/3/2018 16:00,26.79,-95.161,11.859,230.1,54.11654276,-1604
2/4/2018 0:00,26.912,-95.103,11.869,229,43.66530545,-1553
2/4/2018 8:00,27.015,-95.107,11.744,223.8,42.88136658,-1428
2/4/2018 16:00,27.13,-95.132,11.888,229,42.57823975,-1335
2/5/2018 0:00,27.211,-95.202,11.71,224.2,38.56097639,-1244
2/5/2018 8:00,27.266,-95.291,11.811,229.1,36.67930479,-1118
2/5/2018 16:00,27.283,-95.396,11.818,228.3,37.15065141,-987
2/6/2018 0:00,27.268,-95.509,11.773,225.9,43.9192953,-1175
2/6/2018 8:00,27.221,-95.631,11.947,231,42.34783584,-989
2/6/2018 16:00,27.141,-95.713,11.79,227.1,48.05698701,-997
2/7/2018 0:00,27.031,-95.799,11.8,225.1,48.29807864,-895
2/7/2018 8:00,26.915,-95.841,11.841,226.7,54.06215774,-891
2/7/2018 16:00,26.775,-95.872,11.789,227.9,44.0542393,-1204
2/8/2018 0:00,26.688,-95.82,11.7,221.8,42.25646104,-1396
2/8/2018 8:00,26.587,-95.752,11.669,221.2,42.93016771,-1336
2/8/2018 16:00,26.507,-95.692,11.839,227.9,34.35269131,-1382
2/9/2018 0:00,26.451,-95.616,11.702,223.5,36.55807572,-1456
2/9/2018 8:00,26.444,-95.508,11.648,222.4,32.07393022,-1531
2/9/2018 16:00,26.463,-95.43,11.815,224.3,33.1160218,-1593
2/10/2018 0:00,26.504,-95.327,11.682,220.6,36.25319848,-1636
2/10/2018 8:00,26.555,-95.266,11.812,225.6,26.70764123,-1642
2/10/2018 16:00,26.626,-95.234,11.734,224.9,33.16140226,-1622
2/11/2018 0:00,26.713,-95.199,11.587,220.1,36.00946681,-1564
2/11/2018 8:00,26.799,-95.179,11.714,222.2,34.63448282,-1604
2/11/2018 16:00,26.89,-95.213,11.593,215.5,36.05610073,-1579
2/12/2018 0:00,26.966,-95.248,11.476,215.8,28.92914966,-1522
2/12/2018 8:00,27.015,-95.317,11.531,219.1,32.02323688,-1277
2/12/2018 16:00,27.047,-95.403,11.457,215.4,31.55015372,-1117
2/13/2018 0:00,27.057,-95.49,11.554,220,28.8122474,-1283
2/13/2018 8:00,27.047,-95.571,11.498,215,30.19592357,-1223
2/13/2018 16:00,27.002,-95.653,11.502,215.5,33.19448448,-1041
2/14/2018 0:00,26.951,-95.72,11.533,214.3,28.61259163,-978
2/14/2018 8:00,26.877,-95.764,11.514,218.1,39.00841063,-1068
2/14/2018 16:00,26.786,-95.824,11.703,221.8,36.01324479,-1262
2/15/2018 0:00,26.7,-95.821,11.661,221.5,35.2611883,-1398
2/15/2018 8:00,26.615,-95.791,11.822,229.1,29.15180269,-1278
2/15/2018 16:00,26.561,-95.739,11.855,227.2,32.25282933,-1351
2/16/2018 0:00,26.495,-95.664,11.816,226.7,37.19482356,-1411
2/16/2018 8:00,26.483,-95.545,11.797,226,47.29095157,-1509
2/16/2018 16:00,26.48,-95.4,11.752,226.6,51.07763601,-1610
2/17/2018 0:00,26.489,-95.258,11.9,229.3,48.04845887,-1679
2/17/2018 8:00,26.546,-95.128,11.973,233.6,51.80986875,-1654
2/17/2018 16:00,26.608,-95.009,12.13,242.6,40.64671696,-1727
2/18/2018 0:00,26.708,-94.97,12.01,233.4,41.9882043,-1662
2/18/2018 8:00,26.805,-94.937,12.069,234.3,37.56153884,-1373
2/18/2018 16:00,26.904,-94.995,11.991,234.1,45.85386898,-1386
2/19/2018 0:00,26.989,-95.072,11.776,224.9,39.29427439,-1425
2/19/2018 8:00,27.047,-95.162,11.694,224.8,37.563835,-1386
2/19/2018 16:00,27.082,-95.264,11.726,221.8,40.40472373,-1107
2/20/2018 0:00,27.072,-95.393,11.631,218.8,45.30771789,-1140
2/20/2018 8:00,27.044,-95.515,11.536,215,45.15606382,-1284
2/20/2018 16:00,26.964,-95.615,11.578,219.5,41.00150363,-1213
2/21/2018 0:00,26.897,-95.666,11.479,214,25.15265592,-959
2/21/2018 8:00,26.828,-95.689,11.597,216.6,35.44614507,-1231
2/21/2018 16:00,26.722,-95.706,11.482,216.1,40.56689414,-1254
2/22/2018 0:00,26.646,-95.686,11.386,209,22.58149685,-1360
2/22/2018 8:00,26.626,-95.603,11.607,214.2,39.71940835,-1402
2/22/2018 16:00,26.561,-95.499,11.578,215.7,35.6897128,-1529
2/23/2018 0:00,26.574,-95.423,11.515,212.8,20.43771024,-1576
2/23/2018 8:00,26.594,-95.371,11.562,217.7,30.57706657,-1577
2/23/2018 16:00,26.662,-95.252,11.51,214.7,61.67404965,-1619
2/24/2018 0:00,26.764,-95.112,11.517,214.7,55.77659904,-1618
2/24/2018 8:00,26.861,-95.041,11.698,222.4,37.99406796,-1420
2/24/2018 16:00,26.961,-95.039,11.973,216.4,42.82807724,-1484
2/25/2018 0:00,27.074,-95.065,11.861,231.3,42.73933317,-1369
2/25/2018 8:00,27.165,-95.119,11.957,229.1,37.94220869,-1300
2/25/2018 16:00,27.231,-95.193,12.002,233.8,36.15130011,-1223
2/26/2018 0:00,27.248,-95.307,11.932,228.7,40.79569708,-1063
2/26/2018 8:00,27.239,-95.43,12.035,233.7,52.38123805,-1239
2/26/2018 16:00,27.163,-95.569,11.944,230.3,42.29931087,-1178
2/27/2018 0:00,27.109,-95.628,11.938,227.4,36.86812309,-1163
2/27/2018 8:00,26.994,-95.68,11.755,223.6,41.94034454,-1052
2/27/2018 16:00,26.916,-95.687,11.784,224.7,29.82647482,-960
2/28/2018 0:00,26.825,-95.669,11.726,222.6,37.21462347,-1239
2/28/2018 8:00,26.743,-95.623,11.594,221.7,34.35706769,-1303
2/28/2018 16:00,26.681,-95.558,11.626,220.6,31.32151976,-1466
3/1/2018 0:00,26.647,-95.478,11.686,221.9,31.51952569,-1516
3/1/2018 8:00,26.645,-95.391,11.674,218.6,24.32767149,-1521
3/1/2018 16:00,26.661,-95.331,11.573,214.8,28.65676185,-1538
3/2/2018 0:00,26.728,-95.249,11.66,219.9,40.74824413,-1581
3/2/2018 8:00,26.797,-95.184,11.537,214.5,29.23536386,-1604
3/2/2018 16:00,26.862,-95.16,11.579,218.6,26.12647125,-1598
3/3/2018 0:00,26.929,-95.164,11.782,223.6,25.58638701,-1353
3/3/2018 8:00,26.986,-95.212,11.612,221,29.43740817,-1459
3/3/2018 16:00,27.042,-95.274,11.866,225.7,32.94071189,-1361
3/4/2018 0:00,27.072,-95.371,11.879,227.9,34.87545985,-1135
3/4/2018 8:00,27.084,-95.462,11.832,225,29.96328587,-1257
3/4/2018 16:00,27.078,-95.552,11.877,226.1,32.87371138,-1258
3/5/2018 0:00,27.046,-95.646,11.862,226.1,35.26166332,-902
3/5/2018 8:00,26.99,-95.729,11.818,222.9,38.98753903,-992
3/5/2018 16:00,26.906,-95.792,11.769,224,33.36456204,-1007
3/6/2018 0:00,26.833,-95.82,11.895,227.2,33.84471894,-1110
3/6/2018 8:00,26.738,-95.843,11.831,225.8,34.70167287,-1415
3/6/2018 16:00,26.662,-95.819,11.737,222,30.11541964,-1340
3/7/2018 0:00,26.596,-95.774,11.791,224.3,27.95348458,-1336
3/7/2018 8:00,26.557,-95.716,11.745,221.3,22.95323289,-1352
3/7/2018 16:00,26.549,-95.652,11.694,219.3,23.58908646,-1401
3/8/2018 0:00,26.563,-95.581,11.636,218.3,26.02880136,-1332
3/8/2018 8:00,26.588,-95.511,11.688,221.1,25.8889262,-1543
3/8/2018 16:00,26.638,-95.448,11.566,214.7,34.91986541,-1549
3/9/2018 0:00,26.705,-95.384,11.535,213.4,26.24539007,-1495
3/9/2018 8:00,26.768,-95.381,11.661,217.2,29.55871783,-1513
3/9/2018 16:00,26.859,-95.357,11.547,215,36.27546416,-1474
3/10/2018 0:00,26.942,-95.386,11.793,223.4,33.60133628,-1373
3/10/2018 8:00,26.996,-95.456,11.726,218.3,31.2593602,-1279
3/10/2018 16:00,27.009,-95.547,11.945,226.6,31.37063755,-1118
3/11/2018 0:00,27.018,-95.629,11.807,221.8,26.21979786,-1073
3/11/2018 8:00,26.975,-95.707,11.821,225.9,38.70695157,-1061
3/11/2018 16:00,26.907,-95.803,11.851,222.8,42.91879309,-1000
3/12/2018 0:00,26.81,-95.86,11.809,222.1,42.77025602,-1144
3/12/2018 8:00,26.703,-95.863,11.831,224.3,39.07834183,-1374
3/12/2018 16:00,26.606,-95.837,11.771,220.7,41.64098942,-1278
3/13/2018 0:00,26.499,-95.798,11.721,220.4,39.88849584,-1291
3/13/2018 8:00,26.421,-95.744,11.712,214.9,35.3167524,-1346
3/13/2018 16:00,26.363,-95.662,11.617,216.4,34.89339336,-1410
3/14/2018 0:00,26.341,-95.575,11.701,216.9,27.21806202,-1472
3/14/2018 8:00,26.337,-95.511,11.719,218.9,17.3458237,-1534
3/14/2018 16:00,26.347,-95.47,11.608,216.7,19.46248956,-1557
3/15/2018 0:00,26.417,-95.428,11.585,217.4,39.92787497,-1583
3/15/2018 8:00,26.508,-95.389,11.613,217.6,28.34348779,-1598
3/15/2018 16:00,26.563,-95.409,11.628,214.9,24.82787546,-1585
3/16/2018 0:00,26.621,-95.452,11.619,214.3,24.60664138,-1570
3/16/2018 8:00,26.67,-95.492,11.563,212.4,27.08154353,-1490
3/16/2018 16:00,26.725,-95.554,11.715,219.3,28.54653219,-1318
3/17/2018 0:00,26.746,-95.621,11.662,217.4,22.74471367,-1280
3/17/2018 8:00,26.745,-95.686,11.626,217.3,22.24045188,-1379
3/17/2018 16:00,26.734,-95.747,11.781,219.7,19.78913844,-1361
3/18/2018 0:00,26.702,-95.786,NaN,NaN,19.06150309,-1412
3/18/2018 8:00,26.65,-95.801,NaN,NaN,22.74861095,-1296
3/18/2018 16:00,26.586,-95.792,NaN,NaN,27.26846164,-1312
3/19/2018 0:00,26.515,-95.763,NaN,NaN,31.0240165,-1322
3/19/2018 8:00,26.442,-95.716,NaN,NaN,33.44156994,-1382
3/19/2018 16:00,26.373,-95.655,NaN,NaN,34.37037242,-1411
3/20/2018 0:00,26.31,-95.586,NaN,NaN,33.70887865,-1426
3/20/2018 8:00,26.255,-95.514,NaN,NaN,31.34647189,-1514
3/20/2018 16:00,26.214,-95.443,NaN,NaN,27.30997803,-1581
3/21/2018 0:00,26.186,-95.378,NaN,NaN,21.80073852,-1604
3/21/2018 8:00,26.177,-95.325,NaN,NaN,16.65905159,-1689
3/21/2018 16:00,26.196,-95.28,NaN,NaN,20.43229062,-1668
3/22/2018 0:00,26.252,-95.238,12.128,228.4,32.20832346,-1704
3/22/2018 8:00,26.331,-95.206,12.026,226.2,27.76429722,-1704
3/22/2018 16:00,26.385,-95.219,12.173,233.8,22.42556131,-1717
3/23/2018 0:00,26.428,-95.281,12.025,224.8,29.09356286,-1654
3/23/2018 8:00,26.483,-95.339,11.819,220.8,28.88144387,-1641
3/23/2018 16:00,26.51,-95.424,11.946,222.9,34.00905321,-1571
3/24/2018 0:00,26.52,-95.524,11.912,221,34.73779498,-1504
3/24/2018 8:00,26.504,-95.618,11.779,218.2,30.41398691,-1442
3/24/2018 16:00,26.48,-95.689,11.775,216.8,23.41738243,-1393
3/25/2018 0:00,26.422,-95.725,11.859,219.8,32.58476331,-1362
